disaster,month,year,status,disaster_type,affected_country,description,reference
Peru: Floods and Landslides ,Feb,2015.0,Past Disaster,Flash Flood2 more,Peru,"Beginning in September 2014, floods, heavy rains, hail and landslides affected several parts of Peru including Arequipa, Loreto, Cusco, Amazonas, and San Martin. As of the beginning of February 2015, various districts of the forest areas were under a state of emergency as a result of weeks of rains. In the departments of Loreto and San Martín, more than 30,000 people have been affected and 2,000 are homeless. An orange alert is active for the Amazon River and a red alert is active for other major rivers at the Peruvian jungle. Authorities are coordinating to provide aid to people affected by the ongoing hail, rains, flooding, and landslides. (OCHA, 9 Feb 2015)By 23 Mar, rains had affected 141,778 people, caused 27 deaths and affected about 27,000 homes (OCHA, 23 Mar 2015).By 20 Apr, as a result of heavy rains in the region of Loreto, more than 115,000 people had been affected in urban and rural areas. The Government declared a 60-day state of emergency on 9 Apr in 22 districts of four provinces. At least 25 shelters were operational, housing about 500 families. About 800 schools were flooded. (OCHA, 20 Apr 2015).In June, OCHA mobilized US$915,000 from the UN Central Emergency Response Funds (CERF) to reinforce local response efforts to help affected families and ensure that they have access to safe water, sanitation and hygiene services, and food assistance. CERF projects will help more than 22,000 people affected by floods in six of Loreto’s districts.(OCHA, 16 Jul 2015)On 9 August, the Government declared a state of emergency of 60 days for 17 northern districts close to the border with Ecuador, in view of flooding risks due to heavy rains. (RedHum, 9 Aug 2015)Early September the government extended the state of emergency in vulnerable regions for 60 days, to step up preparedness efforts and prepare for a strong El Niño phenomenon. (Voice of America, 3 Sep 2015).
The impact of el Niño could be more severe in the first quarter of 2016 (El Comercio, 17 Sep 2015) and while the north of the country is particularly affected, it is estimated that more than 220,000 people are also at risk in the south. (El Comercio, 15 Sep 2015)Throughout October floods caused by heavy rains impacted the region of Pasco (Gov't, 8 Oct), Huanuco (Gov't, 27 Oct), Ayacucho (Gov't, 30 Oct) and Amazonas (Gov't, 1 Nov 2015).",https://reliefweb.int/disaster/fl-2015-000011
Bolivia: Floods ,Jan,2015.0,Past Disaster,Flash Flood2 more,Bolivia,"Between January and April 2015, 32,000 families were affected by heavy rains in Bolivia. As of 31 Mar 99 municipalities were affected in nine regions and four were declared under a state of emergency. 32 people were killed and approximately 19,000 hectares of crops were affected. The worst flooding occurred on 20 Feb, when the Acre River flooded the city of Cobija, capital of Pando. At least 1,127 families were affected with severe damage to or complete destruction of their homes. Dozens of families will remain in shelters for at least a few months. The UN System allocated a US$40,000 Emergency Cash Grant to support the Government’s response actions. These funds will be implemented by IOM, UNICEF, UNFPA and FAO. The Bolivian Red Cross mobilized a DREF for 193,101 Swiss francs. (OCHA, 30 Apr 2015)Since the end of April 2015, hail storms, torrential rains, overflowing rivers, floods and strong winds affected 5,240 families (about 26,200 people) and left 2 dead in the departments of La Paz, Chuquisaca, Potosi, Cochabamba and Santa Cruz. In the department of Santa Cruz and part of Cochabamba rains have increased while temperatures are decreasing, causing local authorities to declare a state of emergency. (OCHA, 20 Jul 2015)
As of 23 July, more than 9,000 families were affected, with 7 municipalities in the state of Santa Cruz declared disaster zones. (OCHA, 23 Jul 2015)At mid-August the government was still providing relief supplies to affected families in Santa Cruz villages. (Gov't of Bolivia, 16 Aug 2015)The findings of an assessment carried out at the end of August indicated that 15,000 people were in need of food assistance in the five most affected municipalities of the Santa Cruz department, and that the floods had destroyed 60,000 hectares of crops, 402 houses and a large number of roads and bridges, leaving more than 33,000 people isolated. (WFP, 7 Sep 2015)
Mid-September some 3,000 households received food help in the municipalities of San Pedro, Minero, Santa Rosa del Sara, Fernández Alonso y San Julián. (RedHum, 13 Sep 2015)Due to heavy and constant rains over the majority of the county in October, Bolivia’s National Meteorological and Hydrology Service (SENAMHI) declared an orange alert for the norther part of La Paz, areas of Cochabamba, and the southern regions of Beni and Santa Cruz. (OCHA, 2 Nov 2015)",https://reliefweb.int/disaster/fl-2015-000008-bol
Southern Africa: Floods ,Jan,2015.0,Past Disaster,Flood,Malawi4 more,"Heavy seasonal rainfall starting in December 2014 has caused flooding in Southern Africa. As of 16 Jan 2015, 135,000 people had been affected in Malawi, Mozambique, Madagascar and Zimbabwe. (OCHA, 16 Jan 2015)The Southern Region of Malawi received 400% higher rains than usual (compared to the Long Term Mean) causing the Shire River to reach its highest level in 30 years. Heavy rains experienced in the first quarter of 2015 caused flooding in 15 of the 28 districts in Malawi, most of which are located in the southern part of the country. The President declared a state of disaster on 13 January 2015. (IFRC, 17 July 2015) On 21 Jan, aPreliminary Response Planwas presented to the Office of the Vice President, seeeking $81 million to address the immediate needs of up to 638,000 people affected by floods. In July 2015, a Revised Emergency Appeal issued for CHF 2,946,922 for 46,700 people and Appeal timeframe
extended to December 2015. (IFRC, 22 Jul 2015) An outbreak of cholera was confirmed with the first cases crossing the border from Mozambique in February 2015. As of 23 June 2015 there had been 693 reported cases and 11 deaths.The Council of Ministers declared an institutional red alert on 12 January 2015 after a period of heavy
rainfall caused severe flooding across central and northern Mozambique. According to the National Institute of Disaster Management (INGC) 373,026 people were affected in Zambézia, Nampula, Niassa, Cabo Delgado and Manica provinces. 14,361 houses were partially damaged, while 21,780 were completely destroyed. Furthermore, the floods caused extensive damage to public buildings and infrastructure, loss of crops and livestock. The Mozambican Red Cross (CVM) concentrated its efforts to support 17,620 displaced people (3,524 households) in Zambézia and Nampula provinces. The targeted districts in Zambézia were Mopeia, Namacurra, Mocuba and Maganja da Costa, while in Nampula the districts were Mussoril and Meconta. Exacerbated by the heavy rainfall and flooding, a cholera outbreak, which started on 25 December 2014, quickly expanded to Tete, Sofala, Zambézia, Nampula and Niassa provinces. A total of 8,835 cases and 65 deaths were recorded. (IFRC, 21 Oct 2015.)Zimbabwe experienced widespread flooding across the country, with the worst affected provinces including Manicaland, Mashonaland Central, Mashonaland East, Mashonaland West and Midlands. According to preliminary assessments, approximately 6,000 people (1,200 households) have been affected, of which 2,500 people (500 households) are in urgent need of assistance. The flood-affected population has moved to higher ground, with some seeking refuge in schools. (IFRC, 13 Jan 2015)In Madagascar, weeks of heavy rainfall had already caused high river levels and soil saturation whenTropical Storm Chedzacrossed the island on 16 Jan. Continuing rainfall not only exacerbated the impact of Chedza, but also caused flood conditions over the north of the country. (OCHA, 21 Jan 2015) Following the breakdown of the Sisaony dam, the flooding in the greater Antananarivo worsened, and on 27 February 2015, a Red Alert (danger) was declared. On 23 March 2015, an operations update was issued to allow for the expansion of the activities to support an additional 2,000 households (10,000 people) which were affected by the floods, and who were living in camps in the city of Antananarivo. A total of 5,000 households (25,000 people) have been targeted for assistance by the CRM. (IFRC, 01 Jan 2016)Relevant LinksUnited Nations in MalawiUnited Nations in Mozambique",https://reliefweb.int/disaster/fl-2015-000006-mwi
Tropical Storm Jangmi ,Dec,2014.0,Past Disaster,Flood2 more,Philippines,"Tropical Storm Jangmi, locally named Seniang, made landfall on the Philippines' main southern island of Mindanao on 29 Dec 2014 and then crossed to the central islands, causing floods and landslides. The storm weakened into a low pressure area on 31 Dec and excited the Philippines on 2 Jan 2015. More than 578,000 people had been affected and 66 deaths had been reported; 610 houses were destroyed and almost 2,700 were damaged. As of 10 Jan, more than 27,000 people were still staying in 92 evacuation centers. (Govt, 10 Jan 2014)",https://reliefweb.int/disaster/tc-2014-000169-phl
Malaysia: Floods and Landslides ,Dec,2014.0,Past Disaster,Flood1 more,Malaysia1 more,"Heavy seasonal rains and strong winds have affected most parts of Malaysia since mid-December 2014 and are expected to continue until early January 2015. The rains caused severe flooding in the East Coast – Terengganu, Pahang, and Kelantan states. In addition to the three most affected states, four other states in Peninsular Malaysia (Perak, Johor, Selangor and Perlis states) and one state in East Malaysia (Sabah) also are experiencing floods due to the heavy rainfalls (highest recorded at 255 mm). (IFRC, 28 Dec 2014)At the peak of the flooding, more than 230,000 people were evacuated and at least 17 people were confirmed dead. There are no official figures of the total number of people affected, but based on the number of displaced, it can be estimated that between 500,000 to 1 million people were affected, directly or indirectly. (IFRC, 25 Jun 2015)The IFRC is preparing a Disaster Relief Emergency Fund (DREF) amounting to CHF 82,964 (approximately USD 83,000) to support 25,000 (5,000 families) for a period of one month. (IFRC, 31 Dec 2014)",https://reliefweb.int/disaster/fl-2014-000168-mys
Sri Lanka: Floods and Landslides ,Dec,2014.0,Past Disaster,Flood1 more,Sri Lanka,"By 5 Jan 2015, an estimated 1.1 million people had been affected by floods, landslides and high winds since 19 Dec 2014 in 22 of 25 districts; 39 deaths had been reported. More than 30,000 people were staying in 230 safety centres in 17 districts. Over 6,400 houses were reportedly destroyed and an estimated 18,537 houses damaged. (OCHA, 5 Jan 2014)",https://reliefweb.int/disaster/fl-2014-000162-lka
Typhoon Hagupit ,Dec,2014.0,Past Disaster,Flash Flood3 more,Philippines2 more,"Typhoon Hagupit (known locally as Ruby) made its first landfall in the Philippines' Eastern Samar province as a category 2 at 9:15 p.m. on 6 Dec 2014 (Manila time) with maximum sustained
winds of 175 km/h and gusts of up to 210 km/h. The storm made a second landfall in the morning of 7 Dec in Cataingan municipality, Masbate province.  (OCHA, 7 Dec 2014) It weakened into a tropical storm as it continued to slowly move towards Batangas province, south of Manila, with moderate to heavy rain. As of 8 Dec, an estimated 227,000 families (1 million people) were in 687 evacuation centres across seven affected regions and Metro Manila. Two deaths were reported in Iloilo province. (OCHA, 8 Dec 2014) The typhoon  exited the Philippine Area of Responsibility in the evening of 10 Dec. As flooding receded, more than half of the evacuees had returned home. As of 11 Dec, some 788,500 people (170,700 families) were staying in 3,003 evacuation centres. Of the evacuees, 76 per cent are in Region VIII. At the height of the evacuation on 9 December, 1.7 million people were in 5,193 evacuation centres. Initial assessments reveal that immediate needs are most acute in Eastern Samar. (OCHA, 11 Dec 2014)",https://reliefweb.int/disaster/tc-2014-000160-phl
Haiti: Floods ,Nov,2014.0,Past Disaster,Flash Flood2 more,Haiti,"Heavy rainfall starting at the beginning of November 2014 caused flooding and landslides in Northern Haiti, killing 17 people. More than 15,000 houses were flooded, 90 were destroyed and 800 were severely damaged. Over 6,500 people were temporarily housed in emergency shelters. The floods also affected over 2,200 hectares of crops in one of the country’s most fertile areas. (UNDP, 14 Nov 2014)",https://reliefweb.int/disaster/fl-2014-000155-hti
Indonesia: Floods and Landslides ,Nov,2014.0,Past Disaster,Flood1 more,Indonesia,"Nanggroe Aceh Darussalam was hardest hit by floods in Indonesia in November and December 2014. At least 120,000 people were temporarily displaced and 40,000 hectares of fishponds and 6,000 hectares of agricultural land were damaged. The Governor of Aceh declared a provincial flooding emergency for ten days. Floods also hit other parts of the country, including Sumatra and Java islands. On 12 Dec, a landslide in Banjamegara district of Central Java killed 97 people and displaced almost 1,400. Overall, landslides killed at least 171 people between October and December. (OCHA, 20 Jan 2015)In January 2015, almost 205,000 people were affected by natural disasters, including 27 casualties, and 75 districts/municipalities were affected by flooding (OCHA, 16 Feb 2015).",https://reliefweb.int/disaster/fl-2014-000154-idn
Colombia: Floods ,Oct,2014.0,Past Disaster,Flood1 more,Colombia,"According to Colombia's Institute of Hydrology, Meteorology and Environmental Studies, a second rainy season started at the end of September 2014. In October, more than 52,000 people were affected and 24 were killed by events associated with increased rainfalls, such as floods, landslides and winter storms. (OCHA, 31 Oct 2014) By 24 Nov, more than 100,000 people had been affected and 44 killed (OCHA, 24 Nov 2014).  At the beginning of December, floods and landslides affected almost 9,000 people in Chocó (OCHA, 12 Dec 2014).By the beginning of February 2015, 11,000 people had been affected by floods and landslides in the department of Chocó. The rains increased in the region in mid-January, causing the level of the Atrato and Baudó Rivers to rise. (OCHA, 9 Feb 2015)",https://reliefweb.int/disaster/fl-2014-000163-col
Honduras: Floods ,Oct,2017.0,Past Disaster,Flood,Honduras,"A cold weather system in late October 2017 has brought heavy rainfall to Honduras, causing rivers and gorges to flood. As of 29 October 2017, a red alert was in effect for the departments Gracias a Dios, Yoro, Islas de la Bahía, Cortés, Atlántida and Colón. A yellow alert was in place for departments Olancho, Santa Bárbara and Francisco Morazán and a green alert for the departments of Copán, Comayagua, La Paz, Valle, Choluteca, Lempira, Ocotepeque, Intibucá and El Paraíso.According to official data provided by COPECO, the country's disaster management agency, the flooding has affected 9,515 families, including necessitating the evacuation of 8,872 families, or 26,701 people. The affected families are in urgent need of food, shelter, first aid, psychosocial support, water and sanitation support, and livelihood restoration. (IFRC, 8 Nov 2017)After a month of the emergency there are still unmet needs among the affected population. ACT Honduras Forum through its local member Mennonite Social Action Commission (CASM) by it´ Spanish acronym, are responding to this crisis by providing Food security. 700 households will be benefited by this intervention. The ACT Secretariat have approved the use of 35,257.00 USD towards the budget from its Rapid Response, to provide humanitarian relief. (ACT Alliance, 30 Nov 2017)On 18 December,ACT Alliance launched the Floods HND171 Appealrequiring US$ 109,875.04",https://reliefweb.int/disaster/fl-2017-000160-hnd
Tropical Storm Nate ,Oct,2017.0,Past Disaster,Flood2 more,Nicaragua8 more,"On 4 October 2017, according to the National Hurricane Center, life-threatening flash floods and mudslides are possible over portions of Central America from the Tropical Depression 16. Forecasts indicate the depression should be nearing the coast of Nicaragua early Thursday, then across northeastern Nicaragua and eastern Honduras late Thursday and later emerging into the northwestern Caribbean Sea on Friday, 6 October 2017. As Tropical storm warning is in effect for Sandy Bay Sirpi Nicaragua to Punta Castilla in Honduras. Other possible areas to monitor are the Bay Islands in Honduras, western Cuba, and the Yucatan Peninsula. (IFRC, 4 Oct 2017)As of October 6th, the number of casualties rose to 28 and with 14 people reportedly missing. National Civil Protection systems were triggered and are responding with local coordination mechanisms. Tropical storm Nate will continue its trajectory towards the north-eastern coast of the Yucatan peninsula on the evening of October 6th as it makes its way to the US Gulf Coast, where it is projected to make landfall as a hurricane. According to data provided by the National Civil Protection Systems, the damage reported is as follow:Nicaragua: 11 deaths; Government has provided food supplies for more than 1,600 affected households; 11 departments/31 municipalities affected; More than 30,000 people affected. 5,953 damaged houses.Guatemala: 5 deaths, 3 missing; 2,749 people affected; 413 people rendered homeless.Costa Rica: 8 deaths, 11 missing; 3,921 people evacuated to 94 shelters; 419,868 people without water.Honduras: 3 deaths; 16 provinces on yellow alert; 143 affected people.Panama: 1 death; 150 affected homes; 750 people affected.InCosta Rica, landslides caused significant damage to roads and villages, cutting off some areas. A highway that connects the south of the country was washed away in Casa Mata. At least 5,000 residents fled to emergency shelters there, according to The Associated Press. The Costa Rican government declared a state of emergency, and President Luis Guillermo Solís appealed to the international community for support.Given the level of damages so far, the Costa Rica Forum through its local member ILCO (Lutheran Church in Costa Rica) is planning on submitting a funding proposal to provide Food aid, non-Food Items, WASH, Psychosocial Support. the Nicaragua Forum is assessing the situation in order to decide if they are going to respond.(ACT Alliance, 9 Oct 2017)On 12 October, the IFRC issued an Emergency Appeal for 1,523,001 Swiss francs and allocated 316,177 Swiss francs from the Disaster Relief Emergency Fund (DREF) to support the Costa Rica Red Cross to assist 24,000 people for six months. (IFRC, 12 Oct 2017)As of 14 October, 874 isolated people were reported, 12 communities without access, 7 sheltered established, 87 sheltered communities, 40 communities without water, 1 community without electricity, 2,160 of food kits distributed, and 900 food kits and 8,760 liters of water in stock.According to data from the Acosta Municipal Emergency Commission, the storm most severely affected the canton of Acosta, which suffered flooding, the destruction of public roads, bridge collapses and landslides in the highlands; additionally, the storm destroyed houses and damaged to the Costa Rican Institute of Aqueducts and Sewers and Rural Aqueducts (ASADAS)’s distribution system; three aqueducts are still out of service.On 23 October, CNE’s Emergency Operations Centre (EOC) of declared a yellow alert for the zones of Valle Central, Pacifica Central, Pacifico Sur and Pacifico Norte due to increased rainfall along the Pacific Rim; furthermore, the heavy rainfall is expected to continue in the coming weeks, leading the CRRC to place the branches in the Pacific Rim area under alert and pre-position relief items in this zone. To date, 15 people have been evacuated in Upala canton. (IFRC, 3 Nov 2017)On 3 November, ACT alliance launchedappeal for Costa Rica, targeting 164,546.04 USD to contribute to the recovery of households affected by Tropical Storm, through emergency relief assistance.According to the Costa Rican Institute of Aqueducts and Sewers (AyA), aqueduct infrastructure was the most affected. The AyA and the Aqueduct and Sewerage Association (ASADAS) have temporarily restored service to more than 482,000 people in different parts of the country, and they continue working on rehabilitating other aqueducts. To date, 22 AyA systems that serve 63,000 people and 160 ASADAS systems that serve 147,000 people remain out of operation. Many ASADAS lost part of or their entire systems. (IFRC, 15 Dec 2017)As of 12 January 2018, 14 deaths, 642 affected communities and 3,000 people evacuated was part of what left Tropical Storm Nate...The National Commission for Emergencies, with resources financed by Costa Ricans through The National Emergency Fund, has allocated a total of ₡ [Costa Rican Colón] 3,601,856,674.00 (three thousand six hundred one million eight hundred and fifty-six thousand six hundred and seventy four) in first-class actions response, rehabilitation and execution of projects by extreme urgency, which have served for the economic reactivation of the communities. (Gov't of Costa Rica, 12 Jan 2018)In Nicaragua,The Nicaraguan Red Cross has had difficulties in procuring water and sanitation items, including cleaning and disinfecting kits for water wells, delaying the start of the activities outlined in the Water and Sanitation component of this Emergency Plan of Action. The IFRC logistics unit in Panama is supporting the procurement of these items. Additionally, heavy rains continue to affect the regions delaying further activities. An additional month is needed to complete the procurement of items and provide potable water to the targeted families. (IFRC, 5 Dec 2017)On 16 Feb 2018, Sinapred authorities reported that these foods will reach the homes of some 5,800 families affected by the Nate storm and low atmospheric pressures in October 2017. (Gov't of Nicaragua, 16 Feb 2018)",https://reliefweb.int/disaster/tc-2017-000148-nic
Togo: Floods ,Sep,2017.0,Past Disaster,Flood,Togo,"As at 28 September, a total of 602 households or 3,612 people have been affected by the overflow of the Nangbéto dam. Among the villages bordering the Mono river 10 villages (Agbanakin, Atchamé, Togbavi, Togbagan, Azimé-Dossou, Adamé, Gbandi, Gbandidi, Agbetiko and Handivi) have been flooded directly affecting more than 213 households (1,278 people). Another 389 households (2,334 people) in Agbanakin, have been marooned in their village. (IFRC, 09 Oct 2017)",https://reliefweb.int/disaster/fl-2017-000149-tgo
