disaster,month,year,status,disaster_type,affected_country,description,reference
Kyrgyzstan: Floods and Mudslides ,Aug,2023,Past Disaster,Flood1 more,Kyrgyzstan,"On 7 August 2023, around 17:00 hours local time, mudflows occurred in the villages of Ken-Suu, Bayzak, Taldy-Suu, Korumdu, and Koochu in the Tup district of the Issyk-Kul region due to short-term rains. The Ministry of Emergency Situations (MoES) and local authorities formed a joint commission to have a thorough and transparent assessment of damages. According to the MoES and local authorities, 200 households were directly impacted by the disaster, however, preliminarily, 60% of the total population (13,000 people) of the five affected villages are in need of assistance of various degrees. (IFRC, 28 Aug 2023)",https://reliefweb.int/disaster/fl-2023-000155-kgz
Bangladesh: Floods and Landslides ,Aug,2023,Past Disaster,Flash Flood2 more,Bangladesh,"On 7 August, heavy rain triggered flash floods in South-eastern Bangladesh as major rivers flowed far above their danger levels, leaving many areas submerged in Chattogram, Cox’s Bazar, Bandarban and Feni. Landslides left four people dead and six injured, and damaged 718 houses. More than 190 temporary shelters have been opened and 43 medical teams mobilised. The government has allocated 20 tons of rice and cash support and BDRCS is intervening via early warning and emergency distributions. In Cox’s Bazar refugees’ camps, 9,237 individuals have been impacted (10 people injured, 2 casualties, 1,192 displaced). More than 1,430 shelters have been damaged and facilities affected. Relocation and emergency response is ongoing. (ECHO, 8 Aug 2023)Severe damages have been inflicted upon the Chattogram Division (Chittangon), specifically in the districts of Chattogram, Bandarban, Cox's Bazar, and Rangamati, due to heavy rainfall and water flowing down from the hills. The UNOSAT FloodAI Monitoring Dashboard reported a total exposed population of 2.4 million in the four districts between 5 to 10 August 2023, with 1.2 million people affected. The Divisional Health Office Chattogram reported 26 casualties as of 10 August. Humanitarian organizations reported that a staggering 90 per cent of the Bandarban district has been submerged in water. (OCHA, 13 Aug 2023)Since August 5, continuous monsoon rains have affected Chattogram, Cox’s Bazar, Rangamati, and Bandarban. Heavy rainfall, ranging from 44 to 89 mm, led to flash floods and landslides in the Hill Tracts, especially in Bandarban town and nearby areas. 1.3 million people including 630,000 women and 480,000 children (0-19 years old) are affected while 600,000 people are in need of humanitarian assistance in four districts (Chattogram, Cox’s Bazar, Ragamati, and Bandarban), with 51 deaths reported. Major rivers in the region were overflowing, crippling major transport routes, and resulting in the damage of up to 410 kilometres of roads. (UNICEF, 5 Sep 2023)In Cox’s Bazar, approximately 538,373 people (including 25,533 in Rohingya camps and 185,200 children) were exposed after the floods and landslides, while nearly 85,500 people (3,500 children and 3,974 Rohingya refugees) were displaced and sheltered in temporary flood shelters. (UNICEF, 25 Sep 2023)According to the Bangladesh Meteorological Department (BMD), the cyclonic storm “Hamoon”, accompanied by heavy rain started to make landfall on Chattogram-Cox’s Bazar coast of Bangladesh on Tuesday, 24 October 2023 evening and completed crossing the coast at 1:00 am on Wednesday. 25 October 2023. Information received from different areas of Cox’s Bazar and Chattogram indicates that cyclone Hamoon caused damage to several houses and uprooted many trees. The power supply in Cox’s Bazar town was disrupted as soon as the tip of the cyclone started to enter the coast, leaving the area in a terrifying situation dominated by roaring winds and pouring rain. Cyclone Hamoon which had strengthened to an extremely severe cyclone, weakened before the landfall on 24 October evening. However, it was strong enough to cause damage and forced more than 273,000 people to take refuge in cyclone shelters or safer places. Media reported the death of three people in Cox’s Bazar due to crushed under walls and trees. In some parts of Cox’s Bazar, there is still no electricity, and the internet connection is down. (BDRCS, 26 Oct 2023)",https://reliefweb.int/disaster/fl-2023-000157-bgd
Guinea: Floods ,Aug,2023,Past Disaster,Flood,Guinea,"Guinea has been experiencing persistent torrential rains since the beginning of August 2023. The highest recorded incidents were on Sunday 6 August 2022 in Coyah, and on Friday 11 August 2023 in Conakry and Siguiri, with rains causing associated impacts, including flooding in low-lying areas as well as the overflow of rivers. Major roads in Conakry and Siguiri were rendered impassable due to the flood waters, heavily constraining vehicles, and pedestrians having to find alternative routes. Different prefectures across the country continue to experience more heavy rains which may cause flooding in additional communities and increase the number of affected people. Furthermore, the areas affected by the floods have already been experiencing acute humanitarian needs due to economic hardship and financial instability. The current disaster has augmented the severity of the situation for these vulnerable communities.
(IFRC, 31 Aug 2023)",https://reliefweb.int/disaster/fl-2023-000158-gin
Lao PDR: Floods and Landslides ,Aug,2023,Past Disaster,Flood1 more,Lao PDR,"Steady rains since 31 July have affected thousands of families and inundated hundreds of hectares of farmland in the central Lao province of Savannnakhet. About 5,200 families across 28 villages and 200 hectares of farmland Savannnakhet’s Atsaphon district have been affected. The Lao Meteorology and Hydrology Department forecasts continuation of rains in the central and southern provinces and warned the people along Xechamphone River in Savannakhet and across valleys in Khammuan province for further flooding and landslides over the next 2 days. Provincial authorities are mobilising resources and preparing to assist the affected population. (ECHO, 4 Aug 2023)The southwest monsoon brings heavy rainfall over Lao PDR resulting in flooding and landslides incident since 4 August 2023. According to the Department of Meteorology and Hydrology (DMH), a flood warning due to the southwest monsoon has been issued since 1 August regarding water levels across Lao PDR. [...] As of the reports on 9 August, 13,777 households were affected over 417 villages in Vientiane Capital, Huaphanh, Xayaboury, Xiengkhuang, Vientiane, Borikhamxay, Khammuane, Savannakhet, Champasack, and Xaysomboon Provinces in Lao PDR. According to the reports, there are estimated of 50.7% of the total affected population are women. 6 persons dead (4 in Xaysomboon and 2 in Borikhamxay) and 1 person missing. 231 houses, 3 health centres, 3 schools, 94 roads, 5 bridges, and 225 other facilities were damaged. [...] According to the Meteorology and Hydrology Department’s weekly weather forecast, Lao PDR is likely to continue to experience light to moderate rain, with possible landslides and flash floods along river banks. (AHA Centre, 9 Aug 2023)Widespread flooding and landslides caused damages to 183,950.35 hectors of agriculture, 67 roads, 67 irrigation systems, 3 district hospitals, 3 schools, and 110 vehicles. The estimated cost of damages was 19,199,305,000 LAK (equivalent 857,422 CHF). Provinces hit hardest include Borikhamxay and Khammuan. Due to heavy rainfall, a section of the Mekong River embankment in Vientiane collapsed, causing flooding in low-lying farmlands. (IFRC, 16 Aug 2023)According to updated information from the government report, which was released on 21 August 2023, [...] it was estimated that 22,024 families, comprising 110,120 individuals (including an estimated 55,170 females), residing in 550 villages across 50 districts within 12 provinces, including Vientiane Capital, Bokeo, Luang Prabang, Houaphan, Xaignabouli, Xiangkhouang, Vientiane, Bolikhamxai, Khammouan, Savannakhet, Champasak, and Xaixomboun, were affected. There were six people lost their lives , and one person is missing due to the flooding. [...] Furthermore, the flood and landslides caused damage of agriculture 190,467 hector, Barn 106 (storage to stock rice), 18,776 loss of livestock, 154 road to become impassable, 79 irrigations didn’t function, 10 schools, 3 district hospitals, 225 toilets, 12 electric poles, 310 vehicles. [...] Vulnerable individuals especially children under five years old face risks of malnutrition due to loss of crops, rice storage, damage to plantations and food sources. (IFRC, 18 Sep 2023)",https://reliefweb.int/disaster/fl-2023-000139-lao
Slovenia: Floods ,Aug,2023,Past Disaster,Flash Flood2 more,Slovenia,"On 3-4 August, severe weather with heavy rain affected western, northern, eastern and central parts of the country, causing severe flooding and landslides. Some areas were inaccessible and necessary evacuations of residents took place. Slovenian Environment Agency (ARSO) has issued a red weather alert and the national emergency response plan for floods has been activated. The national authorities confirmed one person died. On 5 August, severe weather conditions continued to affect the country. Heaviest precipitation was reported mainly in the foothills of the Julian Alps and along the line of the Zidanško–Idrija region, through Gorenjska towards Koroška and the Upper Savinjska region. The Savinja Valley, Gorenjska and Koroška regions were severely affected, as a bridge on the main transport road was swept away and many state roads remain closed due to the flooding. During the day and overnight the precipitation moved to the south-east of Slovenia towards Kočevje, Kolpa and Bela Krajina region, where highest risk levels were declared. On 6 August severe weather conditions persisted in Slovenia with rivers still overflowing across the country. The Sava River flooded heavily. Drava River was stabilised in the upper reaches and was moderated in the lower reaches. Mura river in Gornja Radgona was stabilised. It was reported that embankment on Mura river near settlement Krapje Verzej was breached. The Krka river overflowed in some areas. Problematic areas concerned the Sava and Krka rivers confluence around Krška Vas. The water level of Drava river slowly receded. Its flow, including from the Austrian side, was under control. A similar pattern was also observed for Mura river. On 7 August, the situation in Slovenia has slightly improved, however the situation remained critical since some rivers were still overflowing across the country. The heavy rainfall caused widespread damage leading to the collapse of at least seven main and regional bridges and mainly impacted roads and the energy infrastructure. Many more local bridges were damaged. On 8 August access to remote areas and areas affected by landslides still remained difficult. Approximately two-thirds of Slovenia's territory is currently grappling with the aftermath of flash floods, torrential rain, and hailstorm, with 181 municipalities affected out of the total of 212. In total, 8,000 people have been evacuated to their relatives or other accommodation facilities, and six people have lost their lives as a consequence of the disaster. Heavily affected regions include Upper Carniola, Central Slovenia, Koroška region, as well as Savinjska region. [...] In the most affected areas, communication is disrupted and there is severe damage to infrastructure. Over 170 landslides are active, posing a continued threat to homes, infrastructure, and electricity. [...] On 11 August, the Ministry of Defense reported that by their first estimates more than 400 buildings (some including multiple housing units) were completely destroyed or declared uninhabitable. The loss of assets, homes and businesses, livestock, crops and infrastructure will affect job security and livelihoods in the mid-to long term. Because of the continuous threat of landslides, it is expected that more households will become in need of long-term shelter and basic needs support during the upcoming months. (IFRC, 17 Aug 2023)",https://reliefweb.int/disaster/fl-2023-000144-svn
Viet Nam: Floods and Landslides ,Aug,2023,Past Disaster,Flash Flood2 more,Viet Nam,"Floods and landslides triggered by heavy rains on 30-31 July in Lam Dong, Binh Thuan, and Bac Lieu Provinces in central and southern Vietnam resulted in casualties and damage. Media reports six people killed (4 in Lam Dong and 2 in Binh Thuan) and one missing due to landslides and drowning. 89 houses have been fully damaged and 346 are partially damaged. Nearly 2,900 hectares of rice have been submerged, and 184.8 hectares of other crops have also been reported damaged. Torrential rains have also eroded and damaged many National Highway sections and rural roads, including a National Highway 20 section passing through Bao Loc Pass, resulting in traffic disruption. The National Committee for Disaster Response, Search, and Rescue, the Ministry of National Defense, and the Ministry of Public Security are responding to the crisis in coordination with other line ministries and local people. (ECHO, 2 Aug 2023)Since 4 August, northern Vietnam has experienced severe flooding and landslides due to heavy rainfall, resulting in casualties and significant damages. ADINet reported that four people died, three are injured, and nearly 460 have been affected in Lai Chau and Dien Bien Provinces. Furthermore, 100 homes across north-western Vietnam have been damaged or destroyed. More heavy rain is forecast, and warnings of further floods and landslides have been issued. (ECHO, 7 Aug 2023)On 6-7 August, heavy rain affected northern Vietnam, causing floods and resulting in damage. According to the ASEAN Disaster Information Network (ADINet), one person died and 520 people have been affected by floods in Lao Cai Province, northwestern Vietnam. In addition, 104 houses have been damaged in Lao Cai City and Bao Thang District, central Lao Cai Province. (ECHO, 8 Aug 2023)Floods and landslides triggered by heavy rains since 2 August in the northern mountainous region of Vietnam have resulted in causalities and damage. According to DG ECHO Partners, at least 12 people have died, five have been injured, and three are missing. A total of 30,000 people have been affected and 2,940 people have been displaced and are sheltering in safer locations. (ECHO, 11 Aug 2023)As per a report released by the Vietnam Disaster Management Authority on August 10, 2023, flooding has had a significant impact on approximately 215,000 individuals since August 2. This widespread occurrence has unfolded across ten provinces, specifically in Lai Chau, Yen Bai, Son La, Lao Cai, Dien Bien, Thai Nguyen, Gia Lai, Dak Lak, Dak Nong, and Lam Dong. Among these provinces, the areas which are most severely affected include Yen Bai, Lai Chau, Lao Cai, and Dak Nong. In light of this situation, there have been 13 reported fatalities, along with 2 individuals currently missing and 8 individuals sustaining injuries. The ongoing and protracted rainfall in the affected regions continues to pose a threat, potentially leading to flash floods and landslides. This heightened risk is attributed to the soil's projected saturation point, a consequence of the persistent rain that has persisted for several days. (IFRC, 18 Aug 2023)On 12 September, heavy rainfall, strong winds and thunderstorms occurred in Lao Cai Province, northern Vietnam, causing flash floods, and landslides that resulted in casualties. According to the ASEAN Disaster Information Network (ADINet), at least nine people died while four others are still missing across the affected province. The media reports damage to 21 homes, 61 fishing farms, and 180 ha of standing crops in the provinces of Lao Cai, Ha Giang, and Yen Bai. Local authorities mobilised about 300 people to participate in search and rescue activities. (ECHO, 14 Sep 2023)Tropical depression THIRTEEN, formed over the South China Sea tracked northwestward and made landfall over Thua Thien Hue Province (central-eastern Vietnam) on 25 September bringing heavy rainfall and strong winds. THIRTEEN is forecast to cross central Vietnam and Laos and dissipate across eastern Cambodia. The national authority of Vietnam has issued necessary preparedness and mitigation measures directives to provinces in Quang Binh and Phu Yen. The Vietnam Red Cross Society has activated its National Disaster Response Team (NDRT) for deployment to at-risk regions to support local communities and reduce disaster risks. (ECHO, 26 Sep 2023)Over the past few days, heavy rain and thunderstorms have affected Dong Nai Province and Ho Chi Minh City, causing floods and resulting in damage and power outages. According to the ASEAN Disaster Information Network (ADINet), as of 2 October, 5,500 people have been affected and 23 houses have been damaged. (ECHO, 3 Oct 2023)On 6-7 October, heavy rainfall affected Yen Bai Province in northern Vietnam, causing floods, triggering landslides and resulting in casualties and damage. According to the ASEAN Disaster Information Network (ADINet), two people died in Van Yen District and almost 1,900 people have been affected across the province. (ECHO, 9 Oct 2023)Since 10 October, heavy rain and floods have affected central-northern Vietnam. According to the ASEAN Disaster Information Network (ADINet), as of 14 October, in Quang Tri, Thua Thien-Hue and Quang Nam Provinces, two people died, 7,820 people have been affected and 3,910 have been internally displaced (3,763 from Da Nang City and 147 from Hue City). In addition, 1,564 houses have been damaged, of which 1,432 are in Da Nang City. (ECHO, 17 Oct 2023)Since 29 October, heavy rainfall, strong winds and a tornado event hit several parts of Vietnam, causing floods, landslides and severe weather-related incidents that resulted in casualties and damage. According to the ASEAN Disaster Information Network (ADINet), in Hà Tinh province (north-central Vietnam), one person died, another is still missing, 21 people have been displaced and 9,361 affected due to widespread floods and landslides. In An Giang province (southern Vietnam), two people have been injured and more than 2,100 people have been affected after storms and a tornadoes. Furthermore, in Ben Tre province (southern Vietnam), 575 people have been affected by landslide events. (ECHO, 3 Nov 2023)Heavy rainfall, thunderstorms and strong winds affected several parts of Vietnam on 13-14 November, causing floods and landslides that resulted in casualties and damage. According to the ASEAN Disaster Information Network (ADINet), as of 13 November, three people are missing in Quang Tri Province. At least 525 people are displaced in shelters and a total of 6,820 people have been affected by floods across Quang Tri, Thua Thien Hue and Ha Tinh Provinces in central Vietnam. Moreover, 1,364 houses have been damaged, at least 69 ha of inundated crops and more than 1,000 livestock losses have been reported. (ECHO, 15 Nov 2023)",https://reliefweb.int/disaster/ff-2023-000136-vnm
Chad: Floods ,Aug,2023,Past Disaster,Flood,Chad,"On August 11, 2023, following heavy torrential rains, the protective dike along Logone River broke on the Chad side, causing heavy flooding in this area bordering Cameroon. Villages along the dike were completely flooded making the area uninhabitable for people. Fields, dwelling houses, livestock were destroyed. The most affected villages are Makaroua, Mirbidim, Mala and Pit-Arrey. Since August 12, these Chadian populations have gradually moved to Cameroon, which is more easily accessible, particularly in village of Moula, Maga district, Mayo Danay Department. Figures of the identification carried out by the administrative authorities show 346 households or 2,401 people affected.  (IFRC, 12 Sep 2023)From 11 to 13 August 2023, more than 2,400 people arrived from Chad in Mourla, in the Far North region, following flooding in Mirvidim, in the Katawa district of Chad. The floods are the result of a breach of the Bongor-Gamsai dike, which caused water to pour into several villages, destroying houses, fields, water points, latrines, etc. (OCHA, 2 Oct 2023)Between August and September, several flood alerts were registered in the provinces of Logone Oriental, Mandoul, Tandjilé and Mayo Kebbi Est, which, according to government services (notably SISAAP and ANADER), caused the destruction of 18,130 hectares of crops, the collapse of 2,700 houses, the death of 5 people in Doba rural, Beboni sub-prefecture, and the injury of 110 people as well as the death of 21 small animals. (OCHA, 3 Nov 2023)In the south of Chad, several flood warnings were recorded between August and September 2023 in the provinces of Logone Oriental, Mandoul, Tandjilé and Mayo Kebbi Est, destroying 18,130 hectares of crops and 2,700 houses, killing five people in rural Doba (sub-prefecture of Beboni), injuring 110 people, causing the loss of 21 small animals and displacing 2,400 people from the sub-prefecture of Katawa, Mayo-Kebbi East towards Cameroon, in the locality of Moura. (OCHA, 23 Nov 2023)",https://reliefweb.int/disaster/fl-2023-000198-tcd
Indonesia: Floods and Landslides ,Aug,2023,Past Disaster,Flood1 more,Indonesia,"Heavy rainfall has been affecting northern Indonesia (in particular Sumatra Island) since 13 August, causing floods and landslides that have resulted in damage. (ECHO, 14 Aug 2023) According to the National Disaster Mitigation Agency (BNPB), the floods have affected 2,852 people (713 families) across 10 villages in Pesisir Selatan District, West Sumatra. On 16 August, 100 families reported being displaced by floodwaters. (ECHO, 18 Aug 2023)Heavy rainfall has been affecting northern Indonesia (in particular the Sulawesi Island) since 27 August, causing floods and landslides that have resulted in casualties and damage. The ASEAN Disaster Information Network (ADINet) reports, as of 28 August, one fatality, a total of more than 1,500 affected people and nearly 600 damaged houses across the Bolaang Mongondow Selatan Regency (North SulawesiProvince). (ECHO, 28 Aug 2023)Heavy rainfall has affected northern Indonesia, in particular Langkat Regency inNorth SumatraProvince on 30 August. The ASEAN Disaster Information Network (ADINet) reports, as of 31 August, 4,464 affected people and nearly 1,116 damaged houses across the Batang Serangandue and the Padang Tualang District, in northern Langkat Regency, due to the overflow of the Batang Serangan River. (ECHO, 31 Aug 2023)According to the ASEAN Disaster Information Network, as of 4 September, 4,089 affected people and nearly 2,939 damaged houses have been reported in Gunung Sitoli City (North SumatraProvince) due to the overflow of the Nou, Boyo, Idanoi, Afia, and Gido Sebua River. Moreover, 1,449 people have been affected by flooding and nearly 302 houses have been damaged in Morotai Island (North MalukuProvince). (ECHO, 4 Sep 2023)Heavy rainfall has been affecting northern Indonesia, in particular the Sumatra Island, since 1 September, causing floods that have resulted in casualties and damage. The Indonesian National Board for Disaster Management (BNPB) and the ASEAN Disaster Information Network (ADINet) report two fatalities and more than 1,000 evacuated people across the Labuhanbatu Regency (North SumatraProvince), where the worst affected is the Bilah Hilir District. (ECHO, 6 Sep 2023) As of 8 September, ADINet reports 3,016 affected people across the Asahan Regency (North Sumatra Province), and 754 damaged houses across Teluk Dalam, Simpang Empat and Meranti Districts. (ECHO, 8 Sep 2023)According to the ASEAN Disaster Information Network (ADINet), more than 1,600 people have been affected by floods as well as 412 houses in Medan City inNorth SumatraProvince. In addition, almost 500 people have been affected in Simeulue Island,AcehProvince due to another flood event. (ECHO, 18 Sep 2023)As of 20 September, the most affected areas are Nunukan Regency inNorth KalimantanProvince (northern Indonesia), where 7,874 people and 1,682 houses have been affected by flooding, and Aceh Selatan Regency inAcehProvince in western Indonesia, where 931 people and 263 houses have been affected. Another affected province isWest Sumatra, in particular Pariaman and Padang Pariaman Cities, in western Sumatra, with 160 and 152 affected people respectively. (ECHO, 22 Sep 2023)Heavy rainfall has been affecting northern Indonesia, in particular the northern and central Sumatra Island, since 14 October, causing floods that have resulted in casualties and damage. The ASEAN Disaster Information Network (ADINet) reports, as of 16 October, one injured person, more than 260 damaged houses and a total of nearly 1,100 affected people across the Pasaman Regency (West SumatraProvince) and Aceh Singkil Regency (AcehProvince). (ECHO, 16 Oct 2023)Over the past few days, strong winds and tornadoes have affected parts ofSumatraand Java, resulting in widespread damage. According to the ASEAN Disaster Information Network (ADINet), in Java Island, more than 1,100 people have been affected across the regencies of Bandung, West Java Province, Sragen,Central JavaProvince and Sukabumi,West JavaProvince due to strong winds and tornadoes. 109 people have also been impacted by a tornado in Bangka Island,Bangka BelitungProvince. (ECHO, 26 Oct 2023)The Indonesian National Board for Disaster Management (BNPB) reports, as of 30 October, two fatalities across the Pandeglang Regency, Banten Province due to the strong wind. In addition, BNPB also reports three persons still missing and two rescued people in the Subulussalam City, Aceh Province due to a landslide occurred on 27 October. (ECHO, 30 Oct 2023)Heavy rains in Yahukimo District in Papua Mountains Province caused heavy crop damage and triggered a number of landslides killing 17 people. The BNPB, the Coordinating Ministry of Human Development and Cultural Affairs, the Ministry of Social Affairs and the local governments have been distributing aid to those affected by landslides. The airstrip in Panggema Sub-District is still inaccessible due to the landslides. (OCHA, 1 Nov 2023)According to the ASEAN Disaster Information Network (ADINet), as of 12 November, 20 people have been displaced in Aceh Tengah Regency due to floods, where a total of 120 people have been affected. Moreover, 118 people have been affected by floods and landslides in Aceh Tenggara Regency (Aceh Province). In Bogor Regency the overflow of the Cikumpa River affected 235 people and 60 houses, while in Sukabumi Regency strong winds damaged 126 houses and affected 504 people (West Java Province). (ECHO, 13 Nov 2023)Since 13 November, heavy rainfall and river overflow have been affecting Sumatra Island in Indonesia, in particular the Aceh and North Sumatra Province, causing flooding that have resulted in casualties and damage. As of 13 November, the ASEAN Disaster Information Network (ADINet) reports one fatality, 102 two injured people, of whom 100 in Samosir Regency, North Sumatra and two in Aceh Tenggara Regency in Aceh Province, and one missing person in Samosir Regency. In Aceh Province, 840 people have been affected, two bridges and 210 houses have been damaged across Aceh Tenggara and Subulussalam Regencies. In North Sumatra Province, 3,393 people and 832 houses have been affected by flooding and river overflow across Samosir, Tapanuli Selatan, Deli Serdang and Langkat regencies. In addition, five bridges have been destroyed. (ECHO, 15 Nov 2023)",https://reliefweb.int/disaster/fl-2023-000176-idn
Mauritania: Floods ,Jul,2023,Past Disaster,Flash Flood1 more,Mauritania,"During the evening of Sunday 30 July 2023 to Monday 31 July 2023, the department of Boghé experienced heavy rainfalls for several hours affecting 26 towns and amounting to 2708mm of water, with some areas experiencing more than 150mm. So far, one death has been registered in the village of Hamdallah. Several items and infrastructures have been damaged in affected areas, including food stocks, roads, seawalls, latrines and electricity infrastructures and services. The collapse of several houses has caused the displacement of several families.
Families that have lost their houses have taken shelter in schools or in relatives or neighbors houses that were not
affected by the heavy rain falls. The flood has been caused by the outpouring rain that came from village of Aari Hara situated in the mountains next to the department of Boghé. Boghé was mostly affected, with more than 8,000 affected people out of 42',546, mostly around the water banks of the Senegal river. Other communes like Ould Birom and Dar El Avia have experienced a lower amount of affected people. (IFRC, 30 Aug 2023)",https://reliefweb.int/disaster/fl-2023-000146-mrt
Guatemala: Floods ,Jul,2023,Past Disaster,Flood1 more,Guatemala,"Heavy rainfall and strong winds have been affecting most of Guatemala since the beginning of the rainy season in May 2023. The severe weather has resulted in flooding, landslides and significant damage. According to the National Coordination for Disaster Reduction (CONRED), as of 27 July, weather-related incidents have affected more than 916,000 people, leaving at least 16 people dead, 4 injured and forcing the evacuation of some 3,084. (OCHA, 31 July 2023)The humanitarian impact continues to increase in the most parts of Guatemala following the rainy season that has been affecting the country since May 2023. As of 3 August, 22 people died in nine Departments, one is still missing, and four have been injured. In addition, 4,224 people have been evacuated and almost 1,281,000 others affected. Over the next 24 hours, more rainfall with locally heavy rain is forecast over central and southern Guatemala. (ECHO, 4 Aug 2023)On 25 September, heavy rain affected the Guatemala City area causing the overflow of the El Naranjo River and resulting in casualties and damage. According to the Coordinadora Nacional para la Reducción de Desastres, three people died, 15 others are still missing and six houses have been severely damaged by the flood event. National authorities are conducting the search and rescue operations. On 26-27 September, scattered thunderstorms are forecast over the affected area. (ECHO, 26 Sep 2023)Since 1 November 2023, above-average rainfall has been severely affecting Guatemala, mainly because of a cold front passing through the country and El Niño intensifying the rainy season (ICC accessed 14/11/2023; INSIVUMEH accessed 14/11/2023). This rainy season has extended beyond the typical May–October period. As at 20 November, the heavy rains had resulted in 67 people dying, 13 being reported missing, and seven suffering from injuries. An estimated 4.5 million people had been affected by the heavy rain, 24,000 people had been directly affected, and 15,000 were at risk to be also impacted (CONRED accessed 20/11/2023). The most affected areas are the northeastern departments of Alta Verapaz, Izabal, and Petén (Ojoconmipisto 10/11/2023; SWI 06/11/2023). The figures of affected people have already surpassed those of the 2022 rainy season. (ACAPS, 26 Nov 2023)As a result, according to WHO/PAHO, as of 14 December, at least 72 people have been displaced in six shelters due to a landslide that occurred in San José La Colonia Cobán Municipality, in Alta Verapaz Department. In addition, several houses have been damaged. Damage assessment and needs analysis are still ongoing. (ECHO, 14 Dec 2023)",https://reliefweb.int/disaster/fl-2023-000131-gtm
