disaster,month,year,status,disaster_type,affected_country,description,reference
Myanmar: Floods ,Jul,2014,Past Disaster,Flash Flood2 more,Myanmar,"In July 2014, heavy seasonal rains, landslides and strong winds throughout Myanmar, in particular in the lower parts of the country, caused damage, flooding, landslides, and the collapse of riverbanks in several regions. The most affected states/regions are Ayeyarwady, Bago, Kayin, Kachin, Magway, Rakhine, Shan, Tanintharyi and Yangon. (OCHA, 15 Aug 2014)At the beginning of August, continuous rains caused flooding in Bago Region. As of 8 Aug, around 15,850 people from Bago, Kawao, Thanatpin and Wah townships were reported in temporary shelters. Authorities provided emergency assistance such as food rations and some non-food items and WFP sent an assessment team. (OCHA, 11 Aug 2014)By the end of August, over 36,000 people had been displaced by floods or strong winds. In most cases, people took shelter with relatives, in monasteries or schools and were able to return home within a few days. In Hpakant Township in Kachin, over 3,400 people were displaced by floods after several days of heavy rainst. In Mon State, some 7,000 people were temporarily evacuated. In Rakhine State, some 6,400 people were displaced due to floods and rising river levels. (OCHA, 31 Aug 2014)Five residential areas of Tachileik, on the border between Shan State and northern Thailand, were hit by floods caused by heavy rains on 17 Sep. Over 4,600 people were affected and evacuated to temporary sites. Schools in the region are closed until further notice. While the extent of damages have not been fully assessed, many market stalls were reported to be severely damaged. (OCHA, 22 Sep 2014)",https://reliefweb.int/disaster/fl-2014-000107-mmr
Typhoon Rammasun ,Jul,2014,Past Disaster,Flash Flood3 more,Philippines3 more,"Typhoon Rammasun (locally known as Glenda) made landfall over Lapu-Lapu in Albay province in the eastern Philippines in the late afternoon of 15 Jul 2014. It crossed the Northern Capital Region area the following morning, impacting the Metro Manila area with strong winds and heavy rain, causing power outages and interrupting telecommunication lines. (IFRC, 16 Jul 2014)The strongest typhoon to hit Philippines so far in 2014, Rammasun killed some 100 people, destroyed more than 100,000 houses and damaged 400,000 others. Half a million people were displaced and more than more than 27,000 people were housed in 108 evacuation evacuation centres. (IFRC, 4 Aug 2014)Rammasun made landfall as a Super Typhoon on China's Hainan island on 18 Jul, the strongest typhoon to hit south China since 1973. As of 23 Jul, the death toll stood at 46, and 37,000 houses were destroyed. (IFRC, 23 Jul 2014)In Viet Nam, extreme weather caused by Typhoon Rammasun killed 27 people, with the storm unleashing flash floods, landslides and lightning strikes. The storm wreaked havoc across more than 4,200 ha of food and rice crops, and caused more than 750 houses to collapse. Almost 6,000 other properties were inundated and 110 power lines were destroyed. (Viet Nam News, 23 Jul 2014)In Thailand, the typhoon caused torrential rainfall in the northeast, with Yasothon province the most-affected. Water levels along several canals increased drastically, overflowing the banks and inundating 500 rais of rice fields. (Govt. of Thailand, 21 Jul 2014)",https://reliefweb.int/disaster/tc-2014-000092-phl
Sudan: Floods ,Jul,2014,Past Disaster,Flash Flood1 more,Sudan,"In Sudan, heavy rains from July to September 2014 led to flash flooding, which affected more than 266,000 people in 13 states (OCHA, 9 Sep 2014). According to the Ministry of Health of Sudan (MoH), 39 people were killed and 204 injured. Widespread destruction was caused to people’s homes, crops and public infrastructure. The flood-affected population’s access to water supply and sanitation services were also disrupted. (IFRC, 3 April 2015)",https://reliefweb.int/disaster/fl-2014-000098-sdn
Philippines: Floods and Landslides ,Jun,2014,Past Disaster,Flash Flood3 more,Philippines,"Moderate to heavy rains, which began on 13 Jun 2014, caused flooding in Mindanao, southern Philippines. In Maguindanao province, 17,063 families (85,315 people) were affected across 16 municipalities according to the National Disaster Risk Reduction and Management Council as of 26 Jun. (OCHA, 30 Jun 2014)Typhoon Rammasunmade landfall over Lapu-Lapu in Albay province on 15 Jul 2014, killing some 100 people and destroying more than 100,000 houses.Typhoon Kalmaegi (known as Luis in the Philippines) made landfall on Luzon on 14 Sep causing flashfloods and minor landslides in Regions I, III, VI-A, VI-B and Metro Manila. (OCHA, 30 Sep 2014) As of 17 Sep, more than 370,000 people were affected, with 13,500 sheltering in 51 evacuation centers. The storm destroyed 211 houses and damaged another 607. (Govt, 17 Sep 2014)On 19 Sep,Tropical Storm Fung-Wong (locally known as Mario)made landfall on Cagayan and brought flooding in low lying areas of Luzon, including Metro Manila and the provinces of Bulacan and Rizal. As of 22 Sep, 11 people had been killed and around 1.1 million people had been affected across 27 provinces.",https://reliefweb.int/disaster/fl-2014-000079-phl
Sri Lanka: Floods and Landslides ,Jun,2014,Past Disaster,Flash Flood2 more,Sri Lanka,"With the arrival of Southwest monsoon, the southern region of Sri Lanka received heavy rainfall with high winds within a short period of time in early June 2014. Kalutara district alone received 378mm of rainfall within six hours on 4 Jun, causing a massive landslide in the area. The floods and landslides caused 27 deaths and a total of 104,476 people (25,538 families) were affected in eleven out of the country's 25 districts. Over 1,300 houses were damaged and 288 houses were destroyed by floods, landslides and high winds. Since the southwest monsoon brings in water only to the southern and western region of the country, the the Northern, Eastern and North-central regions continue to experiencedrought conditionsand suffer from food insecurity, water scarcity and loss of livelihoods. (OCHA, 29 Aug 2014)On 29 Oct, a landslide occurred at the Koslanda tea plantation in Badulla district, about 220 km east of Colombo. (OCHA, 3 Nov 2014) As of 5 Nov, the Disaster Management Center reported that search and rescue teams had recovered 10 bodies, and that 1,875 people were affected, five people injured and 28 people still missing. (OCHA, 10 Nov 2014)",https://reliefweb.int/disaster/fl-2014-000070-lka
Russian Federation: Floods ,May,2014,Past Disaster,Flood,Russia,"Between 29 May and mid-June 2014, 22,545 persons were evacuated due to severe floods occurring in 25 municipalities within the Republics of Khakassia, Altai, Tuva and the Altai Territory, in Siberia as well as in the Republic of Adygeya in North Caucasus of Russia. According to the national emergency response centre of the Ministry of Emergency Situations (EMERCOM), severe damages were reported with more than 4,000 houses and 12 motorways flooded. (IFRC, 11 Jun 2014)",https://reliefweb.int/disaster/fl-2014-000073-rus
Paraguay: Floods ,May,2014,Past Disaster,Flash Flood1 more,Paraguay,"Heavy rainfall over Paraguay starting in  May 2014 caused rivers to overflow, resulting in serious flooding. As of 12 Jun, almost 160,000 people were affected, most of them in Ñeembucú, Asunción, Presidente Hayes, and Alto Paraguay. Three departments (Alto Paraguay, Presidente Hayes, and Ñeembucú) and five districts (Asunción, Ayolas, Ciudad del Este, Presidente Franco, and Concepción) declared a state of emergency. In the Paraguay river basin, central Paraguay, Asunción was among the worst affected towns. Nearly 150,000 people were evacuated to temporary shelters. (ACAPS, 17 Jun 2014)By the end of July, about 88,205 people remained displaced in Asuncion. The number of affected people countrywide has decreased from 245,000 to 220,000. The Paraguay River’s overflowing level is slowly receding. (ECHO, 31 Jul 2014)",https://reliefweb.int/disaster/fl-2014-000030-pry
Balkans: Floods ,May,2014,Past Disaster,Flash Flood2 more,Serbia2 more,"Continuous, heavy rainfall in mid-May 2014 resulted in extensive flooding in Serbia, Bosnia and Herzegovina and Croatia.In Serbia, the floods affected some 1.6 million people and resulted in 51 casualties, of which 23 were due to drowning. Around 32,000 people were evacuated from their homes The majority of evacuees found accommodation with relatives, but some 5,000 required temporary shelters in camps established by the Government and the Serbian Red Cross. Health facilities, schools and agricultural lands were damaged. On 15 May the Government declared a state of emergency for its entire territory. (Govt, 15 Jul 2014)In Bosnia-Herzegovina, over a million people were affected by flooding, almost 90,000 were displaced, and 25 casualties were recorded. The severe and widespread rains triggered over 3,000 landslides. Floods and/or landslides hit 75,000 houses, of which 25,000 were severely damaged or destroyed, and also caused extensive damage to livelihoods, health and water and sanitation facilities. (IFRC, 21 Jun 2014)In Croatia, the floods caused widespread power outages, water shortages, damage to the infrastructure, livestock and livelihoods, and displacement. Three people were killed, and, out of the estimated 15,000 people evacuated, more than 7,000 were registered and looked after by the Croatian Red Cross. (IFRC, 30 May 2014)Flooding was also reported in Romania and Bulgaria (ECHO, 24 Apr 2014).",https://reliefweb.int/disaster/ff-2014-000059-srb
Afghanistan: Flash Floods and Landslides ,Apr,2014,Past Disaster,Flash Flood2 more,Afghanistan,"As at 31 Mar 2014, 11 provinces (nine in northern Afghanistan) had received rainfall between 19 per cent and 55 per cent of their long-term average. Heavy rainfall resulting in flash floods on 24/25 Apr impacted 10 provinces of northern Afghanistan. Across the provinces flood waters destroyed homes, public infrastructure and roads as well as thousands of hectares of agricultural land.  (OCHA, 28 Apr 2014)As of 30 Apr, over 67,000 people had been affected and 150 deaths had been recorded. Jawzjan, Faryab and Sar-e-pul were the most affected provinces. With nearly 3,500 houses reported damaged and destroyed the caseload in need of shelter continued to grow. (OCHA, 30 Apr 2014)On 2 May, a series of heavy rain-induced landslides struck in the Argo district of Badakhshan in northeastern Afghanistan, causing significant loss of life and widespread damage to homes and agriculture. Around 1,000 families were thought to have been affected, and officials declared that a
maximum of about 500 people were killed. Some 300 houses were destroyed. New waves of flooding affected Baghlan and Samangan. (OCHA, 3 May 2014)By 22 May, the number of people affected by floods stood at 125,000 people in 27 provinces in 123 districts. Jawzjan, Faryab, Sar-e-Pul, Baghlan and Balkh remained the five most affected provinces, accounting for over three quarters of all affected people. About 6,800 houses had been destroyed and almost 7,600 had been damaged. (OCHA, 22 May 2014).By the end of the season, more than 14,000 families had been affected, and more than 6,500 had their homes destroyed. The extent of flooding in 2014 was 2-3 times higher than annual averages, with flood waters destroying several villages that were at least 100 years old. (OCHA, 31 Aug 2014)",https://reliefweb.int/disaster/ff-2014-000060-afg
Tajikistan: Floods and Landslides ,Apr,2014,Past Disaster,Flash Flood3 more,Tajikistan,"Already vulnerable communities in rural areas of Tajikistan were subjected to a series of floods, mudflows and mudslides between 11 Apr and mid-May 2014 (OCHA, 30 Jun 2014).Heavy rains on 11-12 Apr caused floods and landslides in Vose, Shurobod, and Hamadony districts and in Kulob city in the south of Tajikistan, killing 15 people and affecting 427 families according to preliminary assessments. Six houses were totally destroyed and many others were severely damaged. Storage buildings, stocks for cooking/heating (e.g. firewood), cooking utensils and bedding/clothes of the most affected households were damaged or destroyed and 301 heads of livestock were lost. One medical center and 80 hectares of land were also affected. Vegetable gardens of the most affected households and crop fields were covered in mud. 280 displaced people (mainly
children and women), have been relocated from the most affected communities due to the risk of mudflows/landslides to the boarding school. (IFRC, 18 Apr 2014)On 16 Apr, heavy rains and hailstorm caused a mudflow to hit Kizil-kala village in Khuroson district of Tajikistan's southwestern Khatlon province. Two young boys were killed and over 1,500 people were affected. The mudflow damaged the local infrastructure and affected the livelihoods of the population. Storage buildings, stocks for cooking/heating, cooking utensils and bedding/clothes of most affected households were damaged or destroyed. (IFRC, 22 Apr 2014)Heavy rainfall caused flooding and flash floods on 10 and 11 May 2014 in Khatlon province in the south of Tajikistan and in the northern region in Gonchi district of Sughd province, affecting at least 1,072 families (5,360 people). Around 425 people lost their homes and have been temporarily sheltered in kindergartens, mosques, at their relatives and in neighbouring villages. (IFRC, 16 May 2014)",https://reliefweb.int/disaster/fl-2014-000054-tjk
