disaster,month,year,status,disaster_type,affected_country,description,reference
El Salvador: Floods and Landslides ,Sep,2022,Past Disaster,Flood2 more,El Salvador,"On 2 September 2022, the Civil Defense of El Salvador provided information about the recent severe weather incidents that have affected the country. On 2 September, in the community of Las Palmas in San Salvador, 50 homes were flooded, affecting a total of 65 families. Fourteen of these families left their homes and were sheltered in the Las Palmas Community's House of Culture. The municipality of San Salvador is on Orange Alert according to the weather report. (PAHO, 2 Sep 2022)In El Salvador, on 22 September, authorities put nearly 30 municipalities on red alert as the cumulative impacts of ongoing torrential rains continue to mount. Between 1 and 22 September, the General Directorate of Civil Protection reported 160 landslides and more than 20 floods across the country that left at least 11 people dead. (OCHA, 26 Sep 2022)After the passage of Hurricane Julia on 9-10 October over Central America, at least 24 people have died, as reported by national authorities in Guatemala, El Salvador and Honduras ... In El Salvador, 10 people died, while evacuation operations for the local population continues due to the overflow of several rivers. (ECHO, 11 Oct 2022)In El Salvador, approximately 1,688 people remain in 49 shelters (down from 2,835 people in 83 shelters) set up by the National Civil Protection System across the country. The Government declared a 15-day state of emergency, ending on 23 October, to facilitate response efforts to Tropical Storm Julia. Preliminary assessments from WFP indicate that 180,000 people who were already facing acute food insecurity (IPC 3 and 4) have been affected by heavy rains. (OCHA, 14 Oct 2022)",https://reliefweb.int/disaster/fl-2022-000331-slv
Bulgaria: Floods ,Sep,2022,Past Disaster,Flood,Bulgaria,"As a result of intense rain that fell on the territory of Plovdiv region, Central Bulgaria on 2 September 2022, consecutive floods caused heavy damages in a number of settlements in three municipalities along Stryama river - the municipalities of Karlovo, Kaloyanovo and Maritsa.  (IFRC, 21 Sep 2022)",https://reliefweb.int/disaster/fl-2022-000312-bgr
Sierra Leone: Flash Floods ,Aug,2022,Past Disaster,Flash Flood2 more,Sierra Leone,"Freetown, the capital city of Sierra Leone has been experiencing persistent torrential rains since mid-August 2022. The highest recorded incident was on 28 August 2022, with rains causing associated impacts, including flooding in low-lying areas as well as new episodes of landslides on a low scale. Major roads in the city centre were rendered impassable due to the flood waters, heavily constraining vehicles and pedestrians having to find alternative routes. The city continues to experience more heavy rains which may cause flooding in additional communities and increase the number of affected people. (IFRC, 19 Sep 2022)According to the International Federation of Red Cross and Red Crescent Societies (IFRC), in the period 29 August - 7 September, eight people died, four are still missing, 79 others were injured, and more than 12,900 people have been affected by flash floods and landslides. The capital Freetown is one of the worst-hit areas where the number of affected people continues to increase. (ECHO, 21 Sep 2022)",https://reliefweb.int/disaster/ff-2022-000309-sle
Guinea: Floods ,Aug,2022,Past Disaster,Flood,Guinea,"From 25 to 26 August, heavy and uninterrupted rains fell across Guinea, causing flooding in several prefectures. Some 13 of the 27 districts of the Kankan province, and 7 of the 12 sub-prefectures have experienced varying levels of impact, according to Guinea National Red Cross and National Disaster Management Agency. Rains continue to fall in the country and in Kankan province. [...]The detail from the rapid assessment indicates that 24,135 are the most affected amongst those and in need of urgent humanitarian assistance. So far, 93 houses are reported to have been destroyed, 335 people displaced, 320 water points and 375 latrines destroyed. Additionally, 3,928 of the most affected population are children under the ages of 5 years, 873 pregnant women, 1732 breastfeeding women, 87 persons with disabilities, 649 elderly persons.  (IFRC, 16 Sep 2022)",https://reliefweb.int/disaster/fl-2022-000305-gin
Cameroon: Floods ,Aug,2022,Past Disaster,Flood,Cameroon,"Since August 2022, the Far North region has been experiencing flooding in several localities in the MayoDanay, Logone et Chari and Mayo-Tsanaga divisions. These floods are the result of heavy rainfall, the overflowing of rivers and the breaching of dikes. As of 21 September 2022, over 37,000 people were affected by floods with two people killed and more than 95 people injured. More than 9,000 houses were destroyed, about a dozen health facilities and 88 schools were flooded with over 26,615 children deprived of education. More than 2,400 hectares of fields were destroyed, 3,019 livestock were lost, 190 water points and 535 latrines were submerged. Communities were forced to move to safer areas, often in very precarious conditions with difficult access to drinking water, lack of latrines, food, shelters, etc. Access to hard-to-reach areas has been severely hampered by the floods, impacting the timely delivery of nutrition, food, health and protection services. Continued rainfall and rising water levels could cause the remaining dikes along the Logone river and Lake Maga to break, resulting in flooding in several localities. Despite the spontaneous response of local authorities and of the Cameroonian Red Cross, needs remain high, and the funds limited. Under the coordination of OCHA, humanitarian actors in the region are further helping to assess the situation and organizing the support to the ongoing response made by local authorities. (OCHA, 11 Oct 2022)More than 150,000 people have been affected by flooding resulting from heavy rainfall and river overflow in the Far North region since August. Floods have destroyed over 18,000 homes and at least 27,400 hectares of fields. Water points and latrines were damaged and more than 5,800 cattle lost. School activities were disrupted as more than 126 schools were flooded, affecting more than 38,000 students. Mayo-Danay, Logone et Chari, and Mayo-Tsanaga are the most affected departments. Access to the affected areas is reduced due to flooded roads while the presence of hippos in the waterways discourages travel by boat. Thousands of people have been displaced to areas not affected by the floods with limited access to drinking water, latrines, and food. The majority of displaced people are with host families or in makeshift shelters in the open air. Most urgent needs include shelter, WASH, food, NFIs and healthcare. (ACAPS, 2 Nov 2022)",https://reliefweb.int/disaster/fl-2022-000349-cmr
Lao PDR: Floods and Landslides ,Aug,2022,Past Disaster,Flood1 more,Lao PDR,"From 10 to 15 August, tropical storm Mulan (later weakened to a tropical depression) brought heavy rains to southern parts of China and northern parts of Viet Nam, Laos and Thailand. In Laos, heavy flooding and damage to homes and livestock were reported in parts of Xayaburi, Houaphan, Savannakhet and Luang Prabang provinces. (OCHA, 16 Aug 2022)Following Tropical Storm Mulan, heavy rains and floods were reported on 6-18 August in 9 provinces, 29 districts, and 223 villages, affecting an estimated 40,000 people. At least 540 houses were partially damaged, over 8,500 hectares of agricultural land was affected, and 14 bridges were damaged. The Provincial of Disaster Management Committees in affected areas continue to collect information on damages and losses. (OCHA, 23 Aug 2022)Early August, heavy rains hit Laos countrywide followed by a tropical storm that caused widespread floods in North, Central, and Southern Laos. The Ministry of Labour and Social Welfare released an official report on 15 August 2022 that eight provinces (Huaphan, Xayabouly, Borkeo, Luangprabang, Vientiane Capital, Salavan, Savanakhet, and Champasak) were affected. The rainfall brought widespread flooding and landslides causing roads to become impassable, water and electricity supplies have been cut and many residents evacuated. In Xayabouly, the Houng River overflowed, swamping riverside villages and partially submerging houses. [...] As of 15 August 2022, based on the initial assessment conducted by the Ministry of Labor and Social Welfare, the NDMO with the participation of LRC for each branch, it was highlighted that 185 villages in 27 districts, in 8 provinces, with an estimated 10,131 households (42,550 people) affected. There were one death and two injuries. (IFRC, 24 Aug 2022)On 26 August 2022, another round of heavy rains occurred, causing flash floods in Bokeo, Houaphan, Oudomxai, and Phongsali provinces, bringing severe damages. [...] An initial assessment report, published by the Ministry of Labour and Social Welfare (MOLSW) on 3 September 2022, informed around 2,283 households in Oudomxai province were affected, 100 houses were completely destroyed, and 445 houses partially damaged. The report also confirmed the death of one person, one person missing, and five persons with injuries [...] In Houaphan province, the same report from MOLSW confirmed that 287 households were affected, four houses were partially damaged, and two persons were injured. Similarly, In Phongsali and Bokeo provinces, the floods affected residential houses, roads, and other community infrastructure. (IFRC, 23 Sep 2022)",https://reliefweb.int/disaster/fl-2022-000292-lao
Senegal: Floods ,Aug,2022,Past Disaster,Flood,Senegal,"From 5 to 7 August 2022, the cities of Dakar, Thiès and Matam recorded heavy rainfall totalling almost 500 mm for the three regions, according to weather data. Assessment reports by volunteers reveal that this situation caused a lot of damage in the mentioned areas, resulting in the destruction of 170 houses and the displacement of 1,396 families who were accommodated in schools or hosted by neighbours in challenging living conditions. Some 317 families were not relocated and are still living in their flooded houses. In these three regions, 8 departments are the most affected: five departments in Dakar, the department of Thiès, and two departments in Matam. (IFRC, 12 Sep 2022)",https://reliefweb.int/disaster/fl-2022-000290-sen
Sri Lanka: Floods and Landslides ,Aug,2022,Past Disaster,Flood1 more,Sri Lanka,"Floods caused by heavy rainfall were reported on 1 August across the Central Province of Sri Lanka, resulting in casualties. As of 3 August, the Disaster Management Center (DMC) reports 12,289 affected persons, of which 2,374 have been displaced. In addition, 3 people have died, and three are missing in Nuwara Eliya District (southern Central Province), while one person is reportedly missing in Kandy District (central-western Central Province). Floods and heavy rainfall have damaged approximately 326 houses thus far. All government schools in the Nuwara Eliya District of the Central Province closed as of 2 August due to adverse weather conditions. Train services and road transport were also disrupted. Red warnings for heavy rainfall and strong winds have been issued from 3 to 4 August across central-western and southern Sri Lanka, including the affected districts. (ECHO, 3 Aug 2022)The Southwest monsoon activation has been intensifying rainfall in Sri Lanka from 1 to 8 August 2022, where the Northern, Central, Western, Southern and Sabaragamuwa provinces of Sri Lanka have been affected. Most damages were reported on 6 August, particularly in Kandy, Nuwara Eliya and Rathnapura districts due to heavy rains, high winds, floods and landslides. [...] According to the Disaster Management Centre (DMC) situation report, as of 8 August 2022, over 15,000 people (4,000 families) have been affected across ten districts. Further, several landslides, rock falls, and collapse of retaining walls have been reported in the Nuwara Eliya and Kandy districts blocking the rail line and main roads at several places. A number of houses were affected due to flooding in Nuwara Eliya district. Flooding was also reported in the Rathnapura district, cutting off access roads at several places where people were stranded or had to wait until water levels recede. The DMC is coordinating the national response efforts. (IFRC, 17 Aug 2022)Since 12 October, heavy rainfall, lightning, and strong winds have been in Sri Lanka, resulting in floods and landslides and leading to casualties. The Disaster Management Center (DMC) reports three fatalities in Sabaragamuwa and Eastern Province and two injured people. More than 5,380 people have been displaced to 36 evacuation centers and at least 56,630 persons have been affected. (ECHO, 17 Oct 2022)Due to the influence of the Intertropical Convergence Zone (ITCZ - the region where the Northern and Southern Hemisphere winds converge) located in the vicinity of Sri Lanka, heavy rains fell in several districts during 14-20 October. Heavy rainfall of more than 100mm fell in the Western, Sabaragamuwa, Central, and North-Western provinces, as well as the Galle and Matara districts. Flood warnings were issued for low-lying areas in Colombo, Gampaha,
Ratnapura, and Kalutara, while the National Building Research Organisation (NBRO) issued landslide warnings for Nuwara Eliya and Ratnapura. According to DMC and media reports, six individuals have died due to the adverse weather. Over 60,000 people from nearly 15,000 families have been affected, 439 families and 1,927 persons were displaced, and the government is hosting them in 21 camps. A total of 193 houses were partially damaged and 5 houses were fully damaged. The low-income houses in the low-lying areas of Colombo district have completely been submerged due to flooding. As per the DMC situation report on 16 October, 11 districts were affected with Gampaha, and Colombo districts reporting the most damages. Overall, 82,389 people have been affected by the extreme weather in Sri Lanka since August 2022. (IFRC, 21 Nov 2022)",https://reliefweb.int/disaster/ls-2022-000283-lka
Gambia: Floods ,Jul,2022,Past Disaster,Flash Flood1 more,Gambia,"From 30 to 31 July 2022, heavy rains hit several regions of The Gambia, leading to widespread flooding. Some houses have been so severely affected that the occupants had to be evacuated to public buildings such as mosques and schools for safety.The most affected regions are Banjul, Kanifing Municipality, West Coast, and North Bank. In North Bank Region, five children have been reported dead and one is in critical condition and under treatment as a result of the thunderstorm that accompanied the rains on 30 July 2022. One other person is also reported dead in the West Coast Region. [...] According to the National Disaster Management Agency (NDMA), approximately 1,961 households are affected as of 31 July 2022. However, data verification done by GRCS as of 02 August 2022, shows that 606 households (7,021 people) are affected so far, with damages to their shelters, food, and latrines. This verification exercise is still ongoing and more verified data is expected to be obtained from GRCS volunteers in the field.Preliminary information obtained as of 01 August 2022 from the first situational report produced by the NDMA indicates that a total of 17,201 people from 1,961 households have been affected. The impacts include destruction of houses, food stock, toilet facilities, and household items. (IFRC, 8 Aug 2022)The ongoing assessments have identified at least 47,104 people who are directly affected by the recent heavy downpours. The suburbs in urban settlements have been the hardest hit by the recent floods. Rural areas have also suffered greatly. A total of 7 fatalities have been reported as a direct consequence of the recent flash floods with many more lives at risk. (Govt. Gambia, 25 Aug 2022)",https://reliefweb.int/disaster/fl-2022-000276-gmb
Uganda: Floods ,Jul,2022,Past Disaster,Flood1 more,Uganda,"Heavy rainfall has been affecting the Eastern Region since 30 July, triggering landslides and causing rivers to overflow (in particular the Nabuyonga, and Namatala Rivers) and floods that have resulted in casualties and damage. At least 3,745 households have been affected in the districts of Mbale, Kapchorwa, Sironko and Bulambuli, and Bukedea, with 24 deaths recorded. Joint rapid assessments with Government authorities and partners on the ground are ongoing. The Uganda Red Cross Society is delivering immediate shelter, WASH and health assistance. Over the next 24 hours, more heavy rainfall with locally very heavy rainfall is forecast over the whole country. (ECHO, 1 Aug 2022)Heavy rainfall in the Eastern region of Uganda has caused floods, flash floods, river overflow and landslides, resulting in casualties and damage. The overflow of Nabuyonga, Namatala, Nashibiso and Napwoli Rivers was reported, while the most affected area includes Mbale City. According to media reports, the number of fatalities has increased to 29 people (23 in Mbale City, three in Kapchorwa District and three in Sironko District, all in east Eastern Region). About 80 houses, nine education centers and 14 bridges have been damaged. 4,000 households (approx. 20,000 people) have been affected since 31 July. 5,600 people have been displaced. 400,000 people have been cut off the national water grid. Over the next 24 hours, more rainfall is forecast over parts of the Eastern Region, including over the already affected area. (ECHO, 5 Aug 2022)The weather forecast by the Uganda National Meteorological Authority (UNMA) for the Elgon region for August 2022 has projected enhanced rains for the region with the possibility for the flooding challenges to continue. (IFRC, 15 Aug 2022)Heavy rainfall has been affecting the Western Region since 2 September, triggering landslides and causing floods and flash floods that have resulted in casualties and damage. Media reports, as of 5 September, three fatalities, several people still missing and ten destroyed houses across the Bundibugyo District (west Western Region, bordering northern Democratic Republic of the Congo) due to flash floods and mudslides. In addition, 37 displaced people and eight destroyed houses were reported in the Kisoro District (southern Western Region) due to a number of landslides. Over the next 24 hours, more heavy rainfall is forecast over most of the Country, including most of the already affected Region. (ECHO, 5 Sep 2022)",https://reliefweb.int/disaster/fl-2022-000275-uga
