disaster,month,year,status,disaster_type,affected_country,description,reference
DR Congo: Floods ,Oct,2019,Past Disaster,Flood,DR Congo,"Several regions of [DRC] have been affected by flooding, following intense rain since mid October. The worst hit areas are Zongo and Libenge towns (Sud-Ubangi Province, north-western DRC), where the river Ubangui breached its banks and flood waters have yet to recede.One person died in Zongo and 36,800 people are homeless. In Sud-Ubangi province, media report 14,200 houses damaged, 12 schools, 21 bridges, 48 public buildings and wide areas of crops. (ECHO, 11 Nov 2019)Floods since October have affected more than 10,000 people in Dungu locality in Haut Uele province in north-east DRC. The flood-affected people are being hosted by other families. Around 600 under 5 children are among those affected by floods, according to the local Red Cross. The floods have destroyed hundreds of farms, raising fears of food shortages. (OCHA, 12 Nov 2019)Since the end of October, heavy rains caused flooding in Isangi territory, eastern Ituri province, affecting 45 villages and forcing 18,000 people to flee inundated areas. No humanitarian response has been provided yet and those affected are in dire need of shelter, household items, water and healthcare. (OCHA, 19 Nov 2019)Heavy rainfall affected several parts of the country (particularly the capital Kinshasa) on 25-26 November causing floods and triggering landslides, displacing 400,000 people. According to media reports, as of 28 November, at least 41 people died in Kinshasa City area, most of them because of a landslide. In addition, more than 300 houses have been flooded in Lemba Municipality (Kinshasa District) and the bridge linking the Municipalities of Lemba and Ngaba collapsed. Rescue and emergency teams have been deployed to help the affected people.  (ECHO, 28 Nov 2019)Education authorities in Tshopo province have identified at least 64 schools affected by floods. These school structures are either flooded or have collapsed; textbooks, school equipment and desks are completely lost. As a result, some 12,300 students are deprived of access to education. 10 of the 17 health zones in Tshopo province are affected by floods, affecting over 133,000 people in 131 villages. Many people are being hosted by other families. In the neighbouring provinces of Bas-Uélé and Haut-Uélé, nearly 30,000 people are also affected by floods. On 16 December, the European Union announced the allocation of one million euros to assist people affected by floods and torrential rains across the country. (OCHA, 24 Dec 2019)In the DRC, government figures in mid-December reported over 923,000 people affected by the floods. These populations are subject to severe deprivations as a result of the disaster. Many have partially or completely lost their homes and property, as well as livelihoods, crops and agricultural land. The displaced population has relocated into homes of other families, public places (schools) or makeshift shelters, some of which are also affected by the floods. (IFRC, 17 Jan 2020)",https://reliefweb.int/disaster/fl-2019-000153-cod
Cote d'Ivoire: Floods ,Oct,2019,Past Disaster,Flood,Côte d'Ivoire,"Heavy rainfall has been observed in parts of Cote D’Ivoire in the month of October 2019. On 11 to 13 October 2019, the rainfall intensified and resulted in flooding in six cities; Abidjan, Aboisso, Grand Bassam, Ayamé, and Man causing significant damage and loss of lives. In Ayamé the river overflowed its banks resulting in all commercial districts and Ākobo village to be flooded. Similarly, in Alépé, river flooding was experienced affecting communities along the river.A total of 12,900 people (2,150 households) have been affected, 202 homes completely submerged, 72 houses destroyed, 32 people injured, and 12 deaths. Most of the 12,900 flood-affected people have lost their necessities, such as food and non-food items. More than 612 people are also homeless and relocated to host families or temporary sites. Several latrines and septic tanks were washed away and a health centre has also been flooded. Main water sources (wells and water sources) were flooded and contaminated. Aboisso is a cholera hot spot and therefore there is a high risk of waterborne diseases (IFRC, 22 Oct 2019.)",https://reliefweb.int/disaster/fl-2019-000131-civ
Ghana: Floods ,Oct,2019,Past Disaster,Flood,Ghana,"Ghana experienced heavy rains combined with water releases from the Bagre Dam in Burkina Faso in early October 2019 which caused serious flooding and extensive damage to farmlands, houses, properties and loss of lives across the country. Between the 6 to 12 October 2019, the Upper East Region, experienced torrential rains which resulted in damaged houses and farmlands leading to displacement of people and fatalities. Local media in Ghana reported that as many as 29 people (to be verified by local authorities) have died in flood-related incidents. Media reports also suggested that between 1,000 and 4,000 buildings have been destroyed or severely damaged, including almost 2,000 in Kassena Nankana Municipal, which includes the town of Navrongo and 830 in Bongo district. Due to the flood situation and the number of people affected by the floods, the Vice President of Ghana has visited he affected areas on 15th October 2019. In comparison to the previous floods (2018) this year has caused more damages in terms of shelter partially, completely destroyed, and loss of household items. (IFRC, 29 Oct 2019)",https://reliefweb.int/disaster/fl-2019-000135-gha
Republic of Congo: Floods ,Oct,2019,Past Disaster,Flash Flood1 more,Congo,"On 3 October, heavy rains resulted in floods in the department of Likouala. As a result of the floods, homes and public infrastructures (schools, health centres, water points, latrines, etc.) have been destroyed leaving the affected population in precarious living conditions and with limited access to health care. Furthermore, the floods have caused significant damage to the agricultural and farming sectors thus pausing a threat to food security. As of 4 November 2019, 17 353 people were affected and 3 913 homes were destroyed. The villages of Liboko, Eboko and Ikpembele were the most affected. Some of the displaced people have moved towards the Democratic Republic of the Congo. (WHO, 24 Nov 2019)On 21 November, following heavy rains since the beginning of October, the Government declared a state of natural disaster and humanitarian emergency, requesting support from the UN and humanitarian partners. Two departments affected by the floods are located along the Congo River, Plateaux in the centre and the Cuvette in the north. The heavy rains also caused the overflow of the Oubangui River, severely affecting the northern Likouala department. More than 100 villages along the river are severely affected in at least five districts. Preliminary figures from rapid assessments anticipate that more than 110,000 people are affected.  (OCHA, 25 Nov 2019)As of 22 November 2019, an estimated 112 175 people have been affected by the floods, including 60 000 in Likouala (53%), 33 933 in Cuvette (30%), 16 100 in Plateaux (14%) and 2 142 (2%) in Shanga. Refugees constitute one-quarter (26%, n=29 183) of the affected population. (WHO, 1 Dec 2019)Since October 2019, heavy rains have affected at least 170,000 people in the three most affected departments alone, including 30,000 Central African and Congolese refugees. (OCHA, 10 Dec 2019)A rapid humanitarian assessment led by the Government and the United Nations took place from 14 to 18 December 2019. More than one month after the start of the floods, water continues to be present in many districts, with some villages still completely flooded. The most urgent needs are water, health, sanitation, shelter, food and essential nonfood items. Further damage is expected as forecasts still indicate potential heavy rains in the coming weeks. (OCHA, 06 Jan 2020)During the week of 7 January, heavy rains resulted in additional damage in the capital of the Republic of Congo, with major infrastructure collapsing and people using boats to travel the streets. (IFRC, 17 Jan 2020)Since October 2019, heavy rains have affected about 170,000 people across the country, including 30,000 Central African and Congolese refugees.
6,302 hectares of agricultural fields have been destroyed. A gradual decrease in water levels in some areas of Likouala has been observed in January 2020. The rains continue to fall in the departments below the Equator, leading to fears of an increase in flooded areas (Cuvette, Plateaux) over time, leading to population displacements and a risk of the development of waterborne diseases. (OCHA, 23 Jan 2020)",https://reliefweb.int/disaster/fl-2019-000160-cog
Cameroon/Chad: Floods ,Oct,2019,Past Disaster,Flood1 more,Cameroon1 more,"On 1 October, the Logone River overflowed, flooding a valley in Zina district, located within Logone-et-Chari department of Far North region. According to one source, flooding restricted access to several villages within the valley, although the exact name or number of villages is not confirmed. Populations within the commune of Zina have been forced to leave villages, although the scale of displacement from the floods is not clear. The flooding impacts will likely be aggravated by the ongoing conflict in the region, high levels of food insecurity, and the degree of poverty in Far North, one of the poorest regions of Cameroon. The floods are expected to have the greatest impact on poor households and people who have been displaced, both by the current floods and from previous displacements; Far North region has over 480,000 IDPs, returnees, and refugees. (ACAPS, 11 Oct 2019)Since 28 September, the rainy season in Cameroon has caused mass flooding in the departments Logone-et-Chari and Mayo-Dany, Far North region. Across 3 cities, approximately 50,000 people have been evacuated, including 20,000 who have lost their homes. Crops and public infrastructure, such as roads and WASH facilities, have all been affected. Access is constrained as responders must rely on boats to reach communities in need. A number of health centers are no longer functional and over 40 schools have been closed. Short-term needs are the provision of shelter, health care, hygiene, and clean drinking water. The damage to crops from the floods is expected to have a longer term impact on the harvests, which may lead to further food insecurity in the region. (ACAPS, 23 Oct 2019)Media report approximately 100,000 people affected across the transborder region of Southwestern Chad and Northeastern Cameroon, following the overflow of the Logone River and Lake Maga. Houses have been destroyed, roads flooded and bridges damaged. (ECHO, 24 Oct 2019)A total of 25,582 persons have been affected (3,402 households) in 4 sub-divisions. Therefore, based on the analysis made in the region in view of the various other projects in the pipeline, 52 per cent of the affected population are women while the remaining 48 per cent are men.  (IFRC, 24 Oct 2019)From July to October, heavy floods were reported in the southern and the eastern provinces affecting more than 175,000 people. (OCHA, 27 Nov 2019)",https://reliefweb.int/disaster/fl-2019-000119-cmr
Senegal: Floods ,Sep,2019,Past Disaster,Flash Flood1 more,Senegal,"Heavy rainfall in Senegal has caused extensive damages in Rufisque and Guédiawaye departments in Dakar Region and Kaolack department in the Region of the same name. Starting on 10 September 2019, the rains continued through to 17th but by 15 and 16 September, the cumulated flood waters started causing widespread flooding in Dakar and Kaolack regions. The flooding has led to widespread destruction of livelihoods, as farms fields have been washed away. About 408 persons (about 46 households) were obliged to flee their houses and seek safety in dry places. The Senegalese Red Cross Society (SRCS) in collaboration with local authorities conducted a rapid assessment on 17 September 2019.  (IFRC, 2 Oct 2019)The initial assessment results revealed that 991 affected households, or 8,919 people have been affected and were in a precarious situation. In addition, 6 deaths have been reported of which 04 deaths caused by lightning, and two from drowning. The most affected people were women, children, the elderly, and people with disabilities who have been sheltered in schools with a limited access to essential services. (IFRC, 6 Jan 2020)",https://reliefweb.int/disaster/fl-2019-000118-sen
Thailand: Floods and Landslides ,Aug,2019,Past Disaster,Flash Flood3 more,Thailand,"On 29 August 2019, Tropical Storm (TS) Podul crossed into north-east and northern Thailand bringing rainfall and winds causing flash flooding and landslides affecting 32 provinces namely Amnat Charoen, Chaiyaphoom, Chiang Mai, Chumporn, Kalasin, Khon Kaen, Krabi, Loei, Lumpang, Mae Hong Son, Maha Sarakham, Mukdaharn, Nakorn Phanom, Nan, Nong Bua Lam Phu, Petchaboon, Phitsanulok, Pichit, Pracheenburi, Prae, Ranong, RoiEt, Sakon Nakorn, Srakeo, Sri Saket, Sukhothai, Surin, Trad, Ubon Ratchathani, Udon Thani, Utaradit and Yasothorn). As of 7 September, 147 districts, 581 sub-districts, 3,142 villages, five (5) municipalities, and 11 communities are affected.According to the Thai Department of Disaster Prevention and Mitigation (DDPM), approximately 158,028 households have been affected, and 19 deaths reported (of 6 September 2019); however, assessments are ongoing. The catastrophe causing damages to infrastructure and assets, including 3,818 houses, 439 schools and 57 health facilities damaged; 1,503,367 rai (equivalent to 240,538 hectares) of crops inundated, 1,065 prawn farms, 16,577 fish farms, and 814,816 livestock (cattle, goats, pigs and poultry) affected. There is only partial access possible in six affected provinces as roads are damaged and/or submerged.The Government of Thailand has announced emergency assistance plans in 14 provinces; and is continuing to conduct evacuations in 10 provinces (Amnat Charoen, Khon Kaen, Petchaboon, Phitsanulok Pichit, Roi-Et, Sri Saket, Sukhothai, Ubon Ratchathani and Yasothorn). The emergency assistance includes evacuations, setting up disaster relief shelters, as well as provision of food and drinking water.There are concerns that the situation will be exacerbated by the impact of Tropical Storm Kajiki which entered Thailand on 3 September 2019; and has brought more rains in six provinces (Chiang Mai, Khon Kaen, Loei, Lumpang, Ubon Ratchathani and Uttaradit). (IFRC, 7 Sep 2019)In Thailand, 19 deaths have been reported, 158,000 are affected and more than 4,300 buildings damaged and in Cambodia, 7 died and approximately 6,900 families were displaced. Over the next 24 hours moderate rainfall is forecast over most of the region, with locally heavy rainfall over northern Vietnam, and central-east Thailand. Locally very heavy rainfall is also expected over north-west Thailand. (ECHO, 12 Sep 2019)As of 16 September, 24,000 people were displaced and 32 people were killed in floods in the four northeastern provinces of Roi Et, Si Sa Ket, Ubon Ratchathani and Yasothon, where the Department of Disaster Prevention and Mitigation is leading the response with support from the Red Cross. (OCHA, 16 Sep 2019)Following Tropical Storm PODUL and Tropical Depression KAJIKI's passage, widespread floods have affected 32 Thai provinces since the end of August. Ubon Ratchathani, Yasothon, Roi Et, and Sisaket Provinces are the most affected and still in critical conditions. According to media reports, as of 19 September, 33 people are confirmed dead, 23,000 have been evacuated and 418,000 affected. At least 4,000 houses and 325,000 hectares of crops have been destroyed. The authorities have deployed rescue and emergency teams to help the affected population. For the next 24 hours, heavy rain is forecast over northern, north-eastern and upper central provinces. (ECHO, 19 Sep 2019)The Department of Disaster Prevention and Mitigation (DDPM) of Thailand has reported that as of 22 September at 16:00 (UTC +7), flooding has affected 33 provinces across Thailand, and particularly in the northeastern part. DDPM informed that the flood receded in most of the province affected, however, there are 4 provinces (Ubon Ratchathani, Yasothorn, Roi-et, and Srisaket) where the flood is still severe and in critical condition, with number of evacuated people in Ubon Ratchathani and Sri Saket reach up to 18,000 spread out in 47 evacuation centres. Currently, the disaster is in level 3 or ‘Large Scale’ (the highest level of emergency is 4). According to the Thai Meteorological Department (TMD), the rather strong high-pressure system from China will cover upper Thailand regions leading to rainfalls decrease over those areas and temperatures dropping by 3-5 degrees Celsius from 23-26 September. (AHA Centre, 22 Sep 2019)As of 25 September, the Department of Disaster Prevention and Mitigation (DDPM) reported that floods have receded in most of the provinces affected. However, there are 4 provinces (Ubon Ratchathani, Yasothorn, Srisaket, and Roi-et) where the floods are still severe and in critical condition, with at least 17,951 people spread out in 41 evacuation centres in Ubon Ratchathani, Sri Saket, and Yasothon. After the National EOC Coordination Meeting on 23 September, DDPM concluded that the response is within national capacity. Currently the situation is improving and entering the early recovery phase. No additional external resources will be needed at this time. (AHA Centre, 25 Sep 2019)",https://reliefweb.int/disaster/fl-2019-000104-tha
Niger: Floods ,Aug,2019,Past Disaster,Flood,Niger,"Rainfall since June has provoked flooding in several localities, killing 42 people. The number of victims has dramatically increased during the last week of August, when the waters of the Niger basin have reached the flood stage. According to the authorities, the floods so far have destroyed 5,497 homes and affected the lives of 66,464 people. The National Forecast Agency estimates that the waters will continue rising over the next days due to heavy rains in the Niger basin and the overload of dams in Burkina Faso and Mali. (OCHA, 3 Sep 2019)Together with UNICEF and Niger’s General Directorate of Civil Protection (DGPC), IOM this week has distributed over 500 non-food item (NFI) kits, including 250 tarpaulins, to households affected by floods in Dosso (285), Tillabéri (77) and Maradi (150). This assistance followed requests from the Ministry of Humanitarian Action and Disaster Management (MAHGC) in Niger, the Shelter and NFI Working Group urgently convened and assessed the risk levels, needs and costs, and responded quickly and appropriately. (IOM, 13 Sep 2019)More than 211,000 affected people, 57 dead and 16,375 houses after the recent floods. Three regions account for 67% of the affected population: Maradi, Zinder and Agadez. (OCHA, 26 Sep 2019)An estimated 123,000 children have been affected by the flooding. They are of course most vulnerable to respiratory infections and water-borne disease. (UNICEF, 27 Sep 2019)",https://reliefweb.int/disaster/fl-2019-000101-ner
Mauritania: Floods ,Aug,2019,Past Disaster,Flood,Mauritania,"From 26 to 27 August 2019, Guidimakha Wilaya (Region), located in southeast Mauritania, witnessed torrential rains exceeding the 200 mm mark in the regional capital city of Sélibaby and which approached 300 mm in other areas of the region. These torrential rains caused heavy human and material damages in all three districts of the Wilaya namely Sélibaby, Ould Yenja and Ghabou. In Sélibaby city, important damages were noted on houses, road market, water-supply infrastructure, and general infrastructure. Households' food stocks were washed away, etc. Ten 10 over the 23 districts of Sélibaby region were affected by the floods at varying degrees. According to the latest information, a total of 4,200 households were affected including 850 homeless households. Census and assessment commissions have been set up by administrative authorities in the 3 departments of the region. Mauritania Red Crescent (MRC)’s volunteers have
actively participated in this departmental assessment especially in the city of Sélibaby. Volunteers in this locality estimated that 1,200 households have been affected by the floods in the city.  (IFRC, 19 Sep 2019)After analyzing the results of the assessment, the Mauritanian Red Crescent (MRC) has decided to assist 925 households instead of the 1,500 households as initially planned due to a revision of the amount of the cash envelope to cover the needs identified during the detailed needs assessment as well as the market price surveys. It is worth adding that the reduction of the number of beneficiaries also results from the analysis of the needs assessment data. (IFRC, 18 Dec 2019)",https://reliefweb.int/disaster/fl-2019-000108-mrt
Mali: Floods ,Aug,2019,Past Disaster,Flood,Mali,"Mali, which is already heavily affected by various crises (food insecurity, security, political tensions, etc.), experienced heavy rainfall starting on 24 August 2019. By 27 August, the previous three consecutive days of rainfall began causing extensive damages in in Koulikoro, Timbuktu, Kidal, Mopti and Ménaka regions of Mali. From the initial assessments conducted by Mali Red Cross Society (MRCS) on 28 August 2019, at least 6,474 people or 1,729 households have been affected by the floods with severe consequences on the livelihoods of families as food stocks have been washed away by the flood water. Some 845 houses are reported to have been destroyed, leaving hundreds of people homeless. They are currently staying in some schools and host families. (IFRC, 9 Sep 2019)Mali is affected by floods during the rainy season each year, most significantly in several localities in the inner delta of the Niger River, generally from August to October or early November.So far in 2019, flooding has already affected 78 115 people, 87% of the population at risk. This number has the potential to increase rapidly over days or weeks, with a high probability of heavy rainfall forecast by the end of September. (WHO, 22 Sep 2019)",https://reliefweb.int/disaster/fl-2019-000100-mli
