disaster,month,year,status,disaster_type,affected_country,description,reference
Lebanon: Cold Wave ,Jan,2023,Past Disaster,Cold Wave2 more,Lebanon,"In February 2023, Lebanon has been hit by a wave of severe winter weather, leading to a drop in temperature with snow at high altitudes and rain at lower altitudes, thunderstorms, and strong winds. Winter storm Farah hit Lebanon on 31 January 2023 and was followed by a cold spell and heavy precipitation. On 6 February, the weather deteriorated in the North of the country and the Ministry of Education announced the closure of public and private schools nationwide for a period of three days. Data from Interagency Coordination Lebanon indicate that people were impacted in the Bekaa Valley, Beirut and surrounding population centers in Mount Lebanon, and the South and North regions of the country (Interagency Coordination Lebanon 7 February). In Lebanon’s northernmost governorate of Akkar, 1-2 meters of snow were reported at high altitudes (National News Agency 9 February). Many roads were closed for a week or longer due to limited ability of municipalities to clear snow and ice. As of 14 February, many roads still above 1500 meters remained impassable due to snow accumulation (National News Agency 14 February). At lower altitudes in the same governorate, heavy rains led to flooding of waterways including the Kebir River which forms part of the border with Syria. In the Bekaa Valley, which stretches between two mountain ranges, heavy rains were reported at low altitudes. Flooding occurred at multiple sites, with an additional risk of flooding identified due to rising levels of the Litani River. In the northern Bekaa Valley in Baalbek-Hermel governorate, three Syrian children drowned when a waterway overflowed. The area was also affected by the closure of cross-mountain roads connecting the region to the rest of the country due to snow and ice accumulation (Al Jazeera 7 February). These conditions have left communities isolated and unable to access basic goods and services. (IFRC, 24 Feb 2023)",https://reliefweb.int/disaster/cw-2023-000026-lbn
Tropical Cyclone Cheneso ,Jan,2023,Past Disaster,Flood2 more,Madagascar,"After moving across northern and central-western Madagascar, CHENESO has reached the Mozambique Channel. On 24 January at 7.00 UTC, its center was located on the sea, about 180 km west of coastal Morondava City (Menabe Region, central-western Madagascar, with maximum sustained winds of 74 km/h. To date, the reported humanitarian impact caused by the passage of CHENESO includes three fatalities, 14 missing people and 17,129 affected people across 9 regions as reported by the National Bureau of Risk and Disaster Management (BNGRC). The number of displaced people has increased to 8,334 material damage has been reported to 5,600 flooded houses. However, heavy and persistent rainfall continues across Madagascar. The national Met-Service had issued a red Flood Watch for several river basins in the Northwest and Southeast of the country. Over the next three days, CHENESO is expected to intensify, while moving south over the Mozambique Channel, not far from the Malagasy coast. (ECHO, 24 Jan 2023)The humanitarian impact continues to increase over northern and central Madagascar, due to the passage of CHENESO as a tropical storm on 19-23 January. According to [BNGRC], seven people have died and 13 others are missing. Approximately 14,400 individuals have been temporarily displaced to 55 accommodation sites, while up to 35,000 people have been affected. Widespread damage has been reported to nearly 10,570 houses, and about 100 classrooms, disrupting access to education for a number of students. Several communities in northern and central Madagascar have been isolated, as roads have been damaged by floods or landslides. Tropical cyclone CHENESO continues to strengthen, and on 25 January at 1.00 UTC, its centre was located on the Mozambique Channel, about 135 km west of coastal Morondava City (Menabe Region, central-western Madagascar). Over the next three days, CHENESO is expected to intensify, while moving south over the Mozambique Channel, not far from the Malagasy coast. On 25-26 January, light to moderate rainfall is expected over north-western, central-western, and south-eastern Madagascar. (ECHO, 25 Jan 2023)Madagascar is still impacted by the passage of CHENESO as a tropical storm on 19-23 January, resulting in at least 16 fatalities, and 19 missing people, as reported by [BNGRC]. The number of temporarily displaced people stands at 26,000 individuals, while about 55,000 people have been affected, as material damage includes 13,350 houses, 18 medical centres, and more than 100 classrooms. Many settlements continue to be isolated. The centre of tropical storm CHENESO was located on 27 January at 7.00 UTC on the Mozambique Channel, about 160 km of south-western Madagascar.  (ECHO, 27 Jan 2023)After the passage of tropical cyclone CHENESO on 19-23 January, the figures of affected people continue to increase as the water level is rising in the South-Western parts of the country. Access to the affected people remains a challenge. At least 33 people died and 20 others are reported as missing across 17 regions of Madagascar, after floods, landslides, and strong winds caused by the passage of tropical cyclone CHENESO on 19-21 January. The National Bureau of Risk and Disaster Management (BNGRC) reports there are more than 34,100 temporarily displaced individuals, as the number of affected people has reached 90,870.(ECHO, 1 Feb 2023)",https://reliefweb.int/disaster/tc-2023-000012-mdg
Namibia: Floods ,Jan,2023,Past Disaster,Flood,Namibia,"Heavy rains were received in southeastern parts of Angola and northeastern parts of Namibia in the Cuvelai catchment during the 2nd week of January 2023, resulting in flooding conditions in Ondjiva and surrounding areas. First floodwaters were observed in some of the eastern flowing Cuvelai Iishanas (river plains) in the morning of Friday the 13 January 2023 and during the early hours of the 17th of January, the hydrological recording station at Shanalumono located approximately 10km southwest of Oshikango reported floodwaters reaching the central Cuvelai Iishanas (river plain) with local media reporting dozens of homes flooded in several villages including Engela and Ouhongo. Shanalumono is one of the main Iishanas (river plains) of the central Cuvelai River System on the Namibian side. According to the Namibia Hydrological Services, the water levels in the main Iishanas (river plains) south of the Angola/Namibia border are rising. On 27 January 2023, water levels at Engela station exceeded the 1m mark. Flood levels continue to increase as more rain persists in the Cuvelai catchment. The government with the support of Namibia RC has started some assistance to the affected people but given the increasing numbers of people affected and the limited support available for the affected households, on the 6 and the 7 of February 2023, the Oshana and Ohangwena regional councils issued formal requests to the NRCS to support the affected households. (IFRC, 18 Feb 2023)",https://reliefweb.int/disaster/fl-2023-000021-nam
Zambia: Floods ,Jan,2023,Past Disaster,Flood,Zambia,"Heavy rainfall and thunderstorms have been affecting central-southern Zambia (in particular Southern, Central, Eastern, and Lusaka Provinces) since 11 January, causing severe floods and rivers overflow (particularly Luangwa, and Mkushi Rivers) that have resulted in casualties and damage. [...] Media also report several collapsed and severely damaged houses, a number of damaged bridges, and many isolated communities across the aforementioned affected provinces. Over the next 24 hours, more heavy rainfall is forecast over the whole country, with locally very heavy rainfall over the Central Province. (ECHO, 31 Jan 2023)Starting on 7th February 2023, the country experienced the most severe flooding in over 50 years, according to reports from the Zambia Disaster Management and Mitigation Unit (DMMU). By 9th February, the rains worsened, leading to exponential increase in affected areas and prompting the Government on 10th February to request for assistance from humanitarian partners, including the Red Cross. The flooding occurred across 9 provinces (37 districts), with Southern Province experiencing the most severe impact. This situation has resulted in devastating impacts, with over 25,768 households (equivalent to 154,608 people) affected by the floods in five Districts of Southern Province. (IFRC, 27 Feb 2023)Media report, as of 9 March, eight fatalities, nearly 7,500 evacuated people in 22 evacuation centres and a total of more than 373,500 affected people across the area of the capital city Lusaka and its Province (southern Zambia). In addition, media report tens of thousands flooded houses, nearly 100 damaged roads and a number of damaged bridges across the same area. Moreover, around 500 people were reported evacuated across the Eastern Province. (ECHO, 09 Mar 2023)",https://reliefweb.int/disaster/fl-2023-000014-zmb
Republic of Congo: Floods ,Dec,2022,Past Disaster,Flood,Congo,"Since September 2022, heavy rains and strong winds have caused flooding as well as the destruction of homes and thousands of hectares of plantations in the departments of Likouala, Sangha, Cuvette and Plateaux. 164,679 people have been affected by the floods, displaced and sheltered in the forests, makeshift shelters and many are in perpetual search of a refuge. The consequences of these floods are compounded by the successive impact of the rains on the communities that are repeatedly affected throughout the rainy seasons since October 2019 for the 4 most affected departments. [...] On December 30, 2022 , the Ministry of Social Affairs, Solidarity and Humanitarian Action sent a letter to the Congolese Red Cross in order to request assistance for the benefit of the victims of the 2022 floods which identified needs are very broad. (IFRC, 20 Jan 2023)",https://reliefweb.int/disaster/fl-2023-000001-cog
DR Congo: Floods and Landslides ,Dec,2022,Past Disaster,Flood1 more,DR Congo,"Flooding caused by heavy rains has caused loss of life and extensive property damages and the destruction of critical infrastructure in Kinshasa, the capital of the Democratic Republic of Congo (DRC), on the night of 12 to 13 December. According to the Congolese authorities, at least 120 people died, nearly 39,000 households were flooded and at least 282 houses were destroyed, leaving many families homeless. (OCHA, 14 Dec 2022)As of 16 December, the Congolese authorities reported that at least 169 people have died; around 30 were injured and receiving treatment in hospitals across the city and at least 280 houses were destroyed. Mont-Ngafula and Ngaliema are the hardest hit areas by the heavy downpour which has affected around 38,000 people across the city, according to the Government. (OCHA, 16 Dec 2022)On 29-30 December, a number of landslides caused by heavy rainfall occurred in South Kivu Province in the eastern Democratic Republic of Congo (DRC), resulting in casualties. According to media reports, at least 10 people died, nine others have been injured and a number of individuals are missing. Moderate to locally heavy rainfall is forecast on 4-7 January over western, southern and eastern DRC, including South Kivu Province. (ECHO, 4 Jan 2023)South Kivu province located in the far eastern Democratic Republic of the Congo (DRC) continues to be affected by floods and landslides caused by heavy rainfall, which have resulted in an increased humanitarian impact. According to media reports, five additional fatalities occurred on 4-5 January in Bukavu city, where several people had to be rescued and at least eight individuals were injured. Several parts of the city were damaged, including some road sections and a number of houses, leaving some residents displaced. On 9-11 January, moderate to locally heavy rainfall is forecast over southern, central-eastern and eastern DRC, including South Kivu Province. (ECHO, 9 Jan 2023)",https://reliefweb.int/disaster/fl-2022-000376-cod
Bosnia and Herzegovina: Floods ,Dec,2022,Past Disaster,Flood1 more,Bosnia and Herzegovina,"On 12 December 2022, heavy rainfall in Bosnia and Herzegovina caused rivers overflow, leading to flooding of local infrastructure, facilities and more than 300 households at the north-west of the country. By the following day, the water receded from most of the buildings and yards, but more precipitation, rain and snow were expected, risking further spillover from the river. Sanski Most, Bihać and Bosanska Krupa municipalities declared state of emergency due to natural disaster. (IFRC, 27 Dec 2022)",https://reliefweb.int/disaster/fl-2022-000378-bih
Malaysia: Floods and Landslides ,Dec,2022,Past Disaster,Flood1 more,Malaysia,"Heavy rainfall has caused floods across southern Malay Peninsula (Malaysia) and northern Sumatra (Indonesia), as reported by ASEAN Disaster Information Network (ADINet). In Malaysia, 2,550 people have been displaced to 29 evacuation centres across the states of Johor, Kelantan, Pahang, Perak, and Terengganu. (ECHO, 12 Dec 2022)A landslide occurred on the late evening of 15 December in Batang Kali Town (Selangor state, Peninsular Malaysia), approximately 50 km north-east of Kuala Lampur capital city. According to the National Disaster Management Agency (NADMA), 16 people have died and 17 others are missing as search and rescue operations continue. Authorities have rescued more than 60 individuals. (ECHO, 16 Dec 2022)Northeast Monsoon have caused a series of floods and landslides in several states. As of 19 December 2022, a total of 81 flooded areas and 15 landslides, and 5 roads and 3 bridges in 20 districts in 5 states (Johor, Kelantan, Pahang, Perak, Terengganu) with a total of 8,201 families/28,686 persons displaced in 308 evacuation centres. As of 18 December 2022, 94 people were affected by landslide on 16 December 2022 at the campsite in Batang Kali, Hulu Selangor, Selangor State. 61 persons were rescued alive, 24 found dead, 9 persons still missing. The Department of Irrigation and Drainage (JPS) warned that several areas in the districts of Kuala Terengganu, Besut, Setiu, Hulu Terengganu, Dungun and Kemaman were expected to be hit by floods starting from 19 December 2022. The current monsoon is expected to last until 24 December 2022, potentially bringing strong winds, big waves and persistent rainfall in the northern and east coast states. Search and rescue and evacuation operations are ongoing. The government identified flood hotspots nationwide. (ECHO, 19 Dec 2022)Following widespread floods that are hitting the states of Johor, Kelantan, Pahang, Perak, and Terengganu, the number of fatalities reached five people. More than 63,000 people have been displaced and most of them were evacuated in 458 evacuation centres (ASEAN Disaster Information Network - ADINet). For the next 24 hours, moderate rain is expected over southern Thailand while heavy, very heavy rainfall is forecast across north-eastern Malaysia. (ECHO, 20 Dec 2022)As of 21 Dec 2022, a total of 108 areas are flooded and 16 landslides occurred, as well as 7 roads and 3 bridges were reportedly damaged by Jabatan Kerja Raya (JKR). Agensi Pengurusan Bencana (NADMA) Malaysia has reported flooding and landslides in 20 districts in the states of Johor, Kelantan, Pahang, Perak, and Terengganu with a total of 5 persons dead and 20,554 families/72,510 persons displaced in 418 evacuation centres. A total of 61 persons were rescued alive, 26 found dead, and 7 missing from landslides in Batang Kali, Hulu Selangor, Selangor States. The Special Malaysia Disaster Assistance and Rescue Team (SMART) has been mobilised to respond to the disasters. Personnel from the Malaysian Armed Forces, Royal Malaysian Police, Fire and Rescue Department of Malaysia, Malaysia Civil Defence Force and other agencies were also mobilised to provide support and evacuate the affected people. [...] These disasters are still within the capacity of the Government of Malaysia (State Level). (AHA Centre, 21 Dec 2022)Heavy rainfall has been affecting northern Peninsular Malaysia (particularly Perak, and Terengganu States) since 11 January, causing floods that have resulted in evacuations and damage. The ASEAN Disaster Information Network (ADINet) reports, as of 16 January, more than 160 evacuated people in two evacuation centres and three damaged roads across Kampar (southern Perak State) and Hulu Terengganu (central Terengganu State) districts. (ECHO, 16 Jan 2023)Since 24 January, heavy rain and widespread floods have been affecting parts of Malaysia both the peninsular areas and the Malaysian regions of Borneo Island, resulting in displacement and damage. The most affected states are Johor, Pahang, and Sabah States. According to media reports, more than 5,000 people have been evacuated across several localities of Johor State and more than 6,000 people have been evacuated in Sabah State due to floods. (ECHO, 26 Jan 2023)Heavy rainfall has been affecting six states of the country, particularly Johor State (southern Malay Peninsula) over the past few days, causing floods and resulting in casualties and damage. According to media reports, one person died, and 26,000 have been evacuated (of which 25,000 in Johr State). (ECHO, 2 Mar 2023)Southern Malay Peninsula continues to be affected by heavy rainfall and widespread floods, resulting in evacuations and damage. The most affected Staes are Johor, Melaka, Negeri Sembilan, Pahang, Selangor. According to the ASEAN Disaster Information Network (ADINet), as of 5 March at 22.00 UTC, almost 53,000 people have been displaced and sheltered in 303 evacuation centres. (ECHO, 6 Mar 2023)Following the escalation of heavy raining and monsoon flooding in Malaysia, the International Federation of Red Cross and Red Crescent Societies (IFRC) reported more than 27,000 people were evacuated in Johor. According to the AHA Centre and media at least 46,630 people have been displaced by seasonal floods, 42,501 remain at the flood evacuation centres, while at least four people were killed. The worst affected area was Johor, the southern state neighbouring Singapore. The Government of Malaysia deployed SMART (Special Malaysia Disaster Assistance and Rescue Team) to respond to the disasters. In addition, the Prime Minister also visited Johor. Malaysian Red Crescent Society carried out relief and supply distribution. Some roads were closed due to rising water levels, including one that was affected due to landslides. (ECHO, 7 Mar 2023)Heavy rainfall and thunderstorms have been affecting eastern Malaysia (the Malaysian part of the Borneo Island), in particular the western State of Sarawak, over the past 48 hours, causing floods that have resulted in evacuations and damage. The ASEAN Disaster Information Network (ADINet) reports, as of 20 March, nearly 250 evacuated people (a part of these in two evacuation centres) and a number of affected people across the Kuching City area (the Capital of Sarawak State). Media also report several flooded roads across the city. (ECHO, 20 Mar 2023)",https://reliefweb.int/disaster/fl-2022-000379-mys
South Africa: Floods ,Dec,2022,Past Disaster,Flood,South Africa,"Parts of Gauteng Province and North West Province were negatively affected by recent floods that hit parts of Soweto, Erkhuleni, Johannesburg, Vereeniging, Brakpan (Gauteng Province), and Rustenburg, Bojanala (North West Province) on 10-11 December 2022. More than 40,000 people have been affected so far. (IFRC, 27 Dec 2022)Heavy rainfall has been affecting southern South Africa (in particular the Eastern Cape Province) over the last 24 hours, causing floods and river overflow (particularly the Komani River) that have resulted in evacuations and damage. Media report, as of 9 February, around 1,000 evacuated people, some flooded hospitals and a number of affected bridges and closed roads across the Komani Town area (formerly Queenstown, central Eastern Cape Province). (ECHO, 9 Feb 2023)Second wave of heavy rainfall were recorded on February. The level of flooding incidence led on 13th of February 2023, to the government to declared a National State of Disaster to enable an intensive, coordinated response to the impact of floods that are affecting Mpumalanga, the Eastern Cape, Gauteng, KwaZulu-Natal, Limpopo, the Northern Cape and North West provinces. Mpumalanga and the Eastern Cape provinces had been receiving rains as early as the 8th of February and were identified as the hardest hit out of the 7 provinces. Impacts of the floods included over 48 fatalities reported, 12 people reported missing, 1,568 people (the bulk being in Eastern Cape with 1,259 people) have been displaced, and are now accommodated in 12 evacuation centers (inclusive of the 1 under the 11th December floods). Additionally, several homes have been flooded, vehicles swept away by floodwaters and overflowing dams and sewerage facilities, to the loss of basic infrastructure and damage to roads, bridges, and a Limpopo hospital. (IFRC, 8 Mar 2023)",https://reliefweb.int/disaster/fl-2022-000382-zaf
Trinidad and Tobago: Floods ,Nov,2022,Past Disaster,Flood1 more,Trinidad and Tobago,"In the morning of 26 November, Trinidad began experiencing rainfall which was concentrated in the northern and central parts of the island. Compounding weeks of constant rainfall have caused ground level saturation and many major watercourses were already filled. Several communities along the east-west corridor experienced street and flash flooding. In the afternoon of 26 November, the Caroni River began to burst its banks in some areas causing riverine flooding in Bamboo #2, Valsayn South, Real Spring Gardens, Kelly Village, Madras Road and El Carmen, St. Helena. [...] As of 29 November, official government reports [...] indicated over 30 flood incidents, over 51 landslides and 4 reports of damage structures across 12 administrative districts. While the adverse weather alerts were discontinued in the afternoon of 29 November, the Riverine Flooding Alert remained effective at Orange Level (High Risk) and extended until noon on 30 November. Approximately 100,000 people affected remain under threat and at risk from further rainfall events. (IFRC, 9 Dec 2022)",https://reliefweb.int/disaster/fl-2022-000374-tto
