disaster,month,year,status,disaster_type,affected_country,description,reference
Central African Republic: Floods ,Sep,2013,Past Disaster,Flash Flood1 more,CAR,"On 3-4 Sep 2013, heavy rains that lasted for hours caused flooding in several areas of the 3rd district of Bangui, the capital of the Central African Republic. Of a total population of 90,000 people, almost 33,000 were affected. 337 families had their houses damaged or destroyed. About 30 per cent of them found refuge with host families, while the remaining families lived out in the open. Almost all the wells and latrines in these areas were damaged by flood waters. (IFRC, 18 Sep 2013)By mid-November, the situation had improved significantly, with reconstruction efforts ongoing (IFRC, 30 Nov 2013).",https://reliefweb.int/disaster/fl-2013-000112-caf
Romania: Flash Floods ,Sep,2013,Past Disaster,Flash Flood1 more,Romania,"Heavy rainfall starting on 12 Sep 2013 and lasting for more than 48 hours has caused flash floods in a number of counties and many villages in several municipalities in Romania. The most affected municipalities are situated in the counties of Galati, Tulcea and Vaslui in the eastern part of the country. More than 6,900 people were evacuated and nine deaths have been reported. Over 3,000 hectares of agricultural land are flooded. The floods have contaminated well waters, the main source of drinking water, and caused sewage systems to overflow. Some villages have become completely isolated due to damaged bridges. (IFRC, 18 Sep 2013)",https://reliefweb.int/disaster/ff-2013-000113-rom
Mexico: Tropical Storms Ingrid and Manuel ,Sep,2013,Past Disaster,Flood1 more,Mexico,"Tropical cyclones Ingrid and Manual hit almost simultaneously the Atlantic and Pacific coasts of Mexico respectively from 12 to 17 Sep 2013. Extended flooding affected numerous places in the country and a state of Natural Disaster was declared in 56 municipalities of Guerrero and 10 in Oaxaca. 22 shelters were established in Guerrero, housing around 12 000 people. An estimated 36,000 people were evacuated country-wide, about 20,000 of them in Veracruz. (ECHO, 18 Sep 2013)As of 18 Sep, according to federal government there are 1,2 million affected people, 23,000 people sheltered, and 57 deaths. (OCHA, 18 Sep 2013)On 21 Sep, the authorities declared a state of emergency for 5 districts affected by tropical cyclone Manuel in the state of Sinaloa. ([Gov't of Mexico, 21 Sep 2013]https://reliefweb.int/node/603933/))",https://reliefweb.int/disaster/tc-2013-000114-mex
Benin: Floods ,Sep,2013,Past Disaster,Flash Flood1 more,Benin,"Heavy rains during the third quarter of 2013 led to the River Niger overflowing its banks, which caused flooding in the Malanville and Karimama districts north of Benin. The flash flood destroyed more than 3,000 houses and affected 13,000 hectares of farmland, leaving more than 10,000 people displaced and more than 30,000 affected. By the end of November, the flood waters had receded and some of the displaced had started returning to their damaged houses, but many households remained in temporary camp sites in Malanville and Karimama districts where humanitarian actors including the Red Cross provided basic immediate support.(IFRC, 9 Dec 2013)",https://reliefweb.int/disaster/ff-2013-000118-ben
Nigeria: Floods ,Sep,2013,Past Disaster,Flash Flood1 more,Nigeria,"Heavy rains and floods starting in mid-July 2013 affected more than 81,500 people across Nigeria. Almost 8,000 people were displaced and more than 6,500 homes were damaged. As of 11 Sep 2013, 19 deaths had been recorded. At at least 2,217 farmlands were destroyed by flooding. The most affected states were Zamfara, Kogi, and Bauchi. (OCHA, 11 Sep 2013)",https://reliefweb.int/disaster/fl-2013-000116-nga
Mali: Floods ,Aug,2013,Past Disaster,Flash Flood1 more,Mali,"Heavy rains between 9-12 Aug 2013 caused flooding in Mali's Kidal and Segou regions, destroying houses, latrines and fields. Around 11,300 people were affected. (OCHA, 26 Aug 2013) On 28 Aug, torrential rains provoked flash floods in the capital Bamako, killing 37 people. At least 20,000 people were displaced. (OCHA, 11 Sep 2013)By October, 458,475 people had been affected by flooding and over 32,000 hectares of agricultural land had been destroyed (OCHA, 17 Oct 2013).",https://reliefweb.int/disaster/fl-2013-000104-mli
Lao PDR: Floods ,Aug,2013,Past Disaster,Flood,Lao PDR,"Unusually heavy monsoon rains, exacerbated by tropical storms, caused widespread flooding in more than 60 per cent of the Lao PDR from late June through August 2013. The situation was also exacerbated by passing typhoons Jebi and Monghut, which brought further rainfall to the region.On 16-19 Sept, a tropical depression crossed over Lao PDR bringing prolonged heavy rainfall to four districts in the south, which suffered the worst impact of the floods. It is recorded as the worst flooding in the south of the country in the last 35 years. On 30 Sep,Typhoon Wutiphit Viet Nam and moved in over central Lao PDR.It was estimated that over 350,000 people were affected by floods throughout the country. The floods also caused massive damage to transport, infrastructure, education and agriculture. Over 15,000 hectares of rice fields were damaged and thousands of livestock killed. Seven bridges and nearly 1,200km of roads were damaged in addition to irrigation systems, latrines, wells and reservoirs. More than 60 schools were reported to be damaged, with the loss of equipment and books.As of 6 Nov, the flood waters in affected provinces had receded and the situation was expected to continue improving. (IFRC, 6 Nov 2013)",https://reliefweb.int/disaster/fl-2013-000101-lao
Russian Federation: Flash Floods ,Aug,2013,Past Disaster,Flash Flood1 more,Russia,"Flash floods caused by torrential rains starting in July 2013 swept the Far East Federal District of Russia, mainly affecting Khabarovsk Krai, Amur Oblast, and the Jewish Autonomous Oblast. The level of water of the Amur river significantly increased to 9 meters, its historical maximum from the last 100 years. According to EMERCOM, 137 settlements, 6,321 houses populated by 34,135 people, 216 sections of local roads and 59 road bridges were flooded in 25 municipalities. Between August and September 2013, large territories of Far East with a total population of more than 134,000 people, were disaster-stricken areas; more than 10,000 people were evacuated to safe places, and over 20 temporary shelter points were established to accommodate more than 5,000 people who could not return to their houses. (IFRC, 28 Nov 2013)",https://reliefweb.int/disaster/ff-2013-000100-rus
Niger: Floods ,Aug,2013,Past Disaster,Flash Flood1 more,Niger,"Starting on 13 Aug 2013, torrential rainfall resulted in heavy flooding all across Niger. As of 2 Sep, 26 deaths had been recorded and more than 75,000 people had been affected, including some 6,600 families, whose houses collapsed. Approximately 12,000 hectares of crops are flooded. The most affected regions were Maradi, Tillabery, Dosso, Tahoua, Niamey and Zinder. (IFRC, 6 Sep 2013)By 17 Sep, the number of affected people had increased to over 135,000 and 32 deaths had been recorded (OCHA, 17 Sep 2013).Starting in October, floods along the Komadougou river in the Diffa Region affected over 5,400 people (OCHA, 15 Nov 2013).",https://reliefweb.int/disaster/fl-2013-000098-ner
Philippines: Floods and Landslides ,Aug,2013,Past Disaster,Flash Flood2 more,Philippines,"The Southwest Monsoon caused flooding in several areas of the Philippines since mid-June 2013, which was exacerbated by tropical depressions and storms.From 21 Jul onward, floods following heavy rainfall affected 22 municipalities and nearly 250,000 people in Mindanao's Maguindanao Province (OCHA, 5 Aug 2013).Starting on 17 Aug, heavy monsoon rains aggravated by Tropical Storm Trami (locally known as Maring) caused flooding and  landslides in 11 provinces and Metro Manila on Luzon island. Several of these provinces were recently hit byTyphoon Utor. As of 22 Aug, 16 deaths had been reported, and some 186,700 people were in 590 evacuation centres while another 193,800 people had sought refuge with relatives and friends. (OCHA, 22 Aug 2013).Typhoon Usagi(locally known as Odette) struck the Philippines on 21 Sep 2013 in the southern part of Itbayat Island, one of the three main islands of the Batanes group of islands, affecting almost 48,000 people and causing severe damage to agriculture.Tropical Storm Wutipfurther enhanced the southwest monsoon, bringing rains and thunderstorms over the western sections of Central and Southern Luzon from 26 to 27 Sep.Torrential rains brought by the Southwest Monsoon and the effects of Typhoon Danas (locally known as Ramil) between 4 and 8 Oct caused flooding and landslides across the Zamboanga peninsula including Zamboanga city. The living conditions of people displaced by fighting further deteriorated as a result of continuous heavy rains and strong winds. (OCHA, 8 Oct 2013)Typhoon Krosa (Vinta) made landfall in Cagayan province on Luzon Island on 31 Oct, killing three people. Over 65,000 people were displaced and served outside evacuation centers. (Govt, 4 Nov 2013).Tropical Depression Thirty (Wilma) moved over S Visayas on 4 Nov and crossed Palawan on 5 Nov, affecting ca. 700 people (ECHO, 6 Nov 2013).Typhoon Haiyan (Yolanda)struck the Philippines on 8 Nov as the strongest typhoon to hit the country in 2013.",https://reliefweb.int/disaster/fl-2013-000095-phl
